"","ID","soyarea"
"1967","CR262201",2098.10034179688
"1968","CR262202",2943.93188476562
"1969","CR262203",4361.78466796875
"1970","CR262204",5163.7763671875
"1971","CR262205",7491.0888671875
"1972","CR262206",6406.6552734375
"1973","CR262207",6458.81689453125
"1974","CR262208",7501.82177734375
"1975","CR262209",7144.3955078125
"1976","CR262210",4429.92529296875
"1977","CR262211",6253.24755859375
"1978","CR262212",14289.5439453125
"1979","CR262213",9717.4189453125
"1980","CR262214",5595.0498046875
"1981","CR262215",40533.8203125
"1982","CR262216",46180.98046875
"1983","CR262217",43729.9296875
"1984","CR262218",26176.44921875
"1985","CR262219",21558.1953125
"1986","CR262220",6448.2314453125
"1987","CR262221",2578.5185546875
"1988","CR262222",2025.76867675781
"1989","CR262223",891.110229492188
"1990","CR262224",518.485656738281
"1991","CR262225",215.268493652344
"1992","CR262226",8371.4677734375
"1993","CR262227",17723.419921875
"1994","CR262228",52342.20703125
"1995","CR262229",27998.751953125
"1996","CR262230",1580.63610839844
"1997","CR262231",5142.5302734375
"1998","CR262232",11410.9443359375
"1999","CR262233",6762.9375
"2000","CR262234",26.0972003936768
"2001","CR262235",378.950317382812
"2002","CR262236",565.648254394531
"2003","CR262237",109.102531433105
"2004","CR262238",0
"2005","CR263181",0
"2006","CR263182",0
"2007","CR263183",0
"2008","CR263184",7.85762691497803
"2009","CR263185",62.5320930480957
"2010","CR263186",121.597213745117
"2011","CR263187",213.179565429688
"2012","CR263188",1515.94226074219
"2013","CR263189",5028.24267578125
"2014","CR263190",7551.16162109375
"2015","CR263191",4339.25634765625
"2016","CR263192",3.73429751396179
"2017","CR263193",137.62028503418
"2018","CR263194",678.891723632812
"2019","CR263195",942.6298828125
"2020","CR263196",1409.53662109375
"2021","CR263197",3523.67895507812
"2022","CR263198",3530.20654296875
"2023","CR263199",2771.81396484375
"2024","CR263200",2519.13403320312
"2025","CR263201",7626.47119140625
"2026","CR263202",7812.25341796875
"2027","CR263203",8062.14794921875
"2028","CR263204",6404.94140625
"2029","CR263205",6774.72119140625
"2030","CR263206",5072.93896484375
"2031","CR263207",6211.060546875
"2032","CR263208",6536.44677734375
"2033","CR263209",5363.6064453125
"2034","CR263210",5796.40771484375
"2035","CR263211",34144.09765625
"2036","CR263212",36186.7421875
"2037","CR263213",37492.1875
"2038","CR263214",37037.59375
"2039","CR263215",43091.81640625
"2040","CR263216",41410.4765625
"2041","CR263217",38280.89453125
"2042","CR263218",26303.234375
"2043","CR263219",27660.79296875
"2044","CR263220",27792.798828125
"2045","CR263221",7107.546875
"2046","CR263222",4438.041015625
"2047","CR263223",2398.32177734375
"2048","CR263224",1715.8525390625
"2049","CR263225",756.454284667969
"2050","CR263226",2083.4853515625
"2051","CR263227",8830.880859375
"2052","CR263228",33842.32421875
"2053","CR263229",8641.62109375
"2054","CR263230",942.605102539062
"2055","CR263231",1141.54553222656
"2056","CR263232",257.488922119141
"2057","CR263233",24.4110927581787
"2058","CR263234",5.12576103210449
"2059","CR263235",0.866362154483795
"2060","CR263236",0
"2061","CR263237",0
"2062","CR263238",0
"2063","CR264181",0
"2064","CR264182",0
"2065","CR264183",0.221606001257896
"2066","CR264184",55.0433654785156
"2067","CR264185",132.406661987305
"2068","CR264186",135.121337890625
"2069","CR264187",720.804443359375
"2070","CR264188",1599.62280273438
"2071","CR264189",5650.10986328125
"2072","CR264190",8358.7470703125
"2073","CR264191",1521.46203613281
"2074","CR264192",544.605285644531
"2075","CR264193",1148.41088867188
"2076","CR264194",1142.99108886719
"2077","CR264195",1087.67468261719
"2078","CR264196",727.567138671875
"2079","CR264197",5409.6796875
"2080","CR264198",6780.876953125
"2081","CR264199",6913.3916015625
"2082","CR264200",6515.99951171875
"2083","CR264201",12031.982421875
"2084","CR264202",18459.296875
"2085","CR264203",12618.2666015625
"2086","CR264204",4608.2841796875
"2087","CR264205",3462.47802734375
"2088","CR264206",4157.015625
"2089","CR264207",4608.05859375
"2090","CR264208",4183.154296875
"2091","CR264209",3839.08618164062
"2092","CR264210",8415.8076171875
"2093","CR264211",28424.6640625
"2094","CR264212",29846.435546875
"2095","CR264213",32918.3828125
"2096","CR264214",47684.67578125
"2097","CR264215",48721.64453125
"2098","CR264216",36731.91796875
"2099","CR264217",38504.62109375
"2100","CR264218",21443.333984375
"2101","CR264219",32193.66015625
"2102","CR264220",43909.875
"2103","CR264221",41084.01171875
"2104","CR264222",27640.611328125
"2105","CR264223",3629.8720703125
"2106","CR264224",1527.15808105469
"2107","CR264225",547.408081054688
"2108","CR264226",817.841491699219
"2109","CR264227",3096.63330078125
"2110","CR264228",8547.765625
"2111","CR264229",892.306274414062
"2112","CR264230",45.0467872619629
"2113","CR264231",0
"2114","CR264232",0
"2115","CR264235",0
"2116","CR264236",0
"2117","CR265182",0
"2118","CR265183",0
"2119","CR265184",15.5381202697754
"2120","CR265185",8.28237533569336
"2121","CR265186",1257.57299804688
"2122","CR265187",2240.54467773438
"2123","CR265188",2972.5732421875
"2124","CR265189",7215.046875
"2125","CR265190",2214.78076171875
"2126","CR265191",347.904052734375
"2127","CR265192",1181.78442382812
"2128","CR265193",1010.88604736328
"2129","CR265194",1205.16979980469
"2130","CR265195",1502.17639160156
"2131","CR265196",6166.8330078125
"2132","CR265197",8638.904296875
"2133","CR265198",8731.771484375
"2134","CR265199",8158.58837890625
"2135","CR265200",8443.423828125
"2136","CR265201",10843.1767578125
"2137","CR265202",5047.29443359375
"2138","CR265203",6305.53466796875
"2139","CR265204",3404.67993164062
"2140","CR265205",2426.41015625
"2141","CR265206",2961.66015625
"2142","CR265207",3125.73657226562
"2143","CR265208",3577.16918945312
"2144","CR265209",3200.24536132812
"2145","CR265210",25111.150390625
"2146","CR265211",27494.890625
"2147","CR265212",27133.05078125
"2148","CR265213",29492.732421875
"2149","CR265214",25647.953125
"2150","CR265215",42777.515625
"2151","CR265216",39236.67578125
"2152","CR265217",30796.515625
"2153","CR265218",19778.80078125
"2154","CR265219",25573.9296875
"2155","CR265220",37484.765625
"2156","CR265221",23355.99609375
"2157","CR265222",24206.921875
"2158","CR265223",3569.75756835938
"2159","CR265224",1926.93249511719
"2160","CR265225",411.429016113281
"2161","CR265226",660.487365722656
"2162","CR265227",1184.93469238281
"2163","CR265228",1994.99914550781
"2164","CR265229",23.3966331481934
"2165","CR265230",0
"2166","CR265231",0
"2167","CR266182",0
"2168","CR266183",0
"2169","CR266184",0
"2170","CR266185",5.20058488845825
"2171","CR266186",1593.017578125
"2172","CR266187",3801.10009765625
"2173","CR266188",2758.51342773438
"2174","CR266189",983.598449707031
"2175","CR266190",36.8131980895996
"2176","CR266191",37.5369415283203
"2177","CR266192",93.5717620849609
"2178","CR266193",5625.14501953125
"2179","CR266194",8974.1552734375
"2180","CR266195",4791.740234375
"2181","CR266196",8253.2734375
"2182","CR266197",7730.79541015625
"2183","CR266198",7821.07763671875
"2184","CR266199",7852.44287109375
"2185","CR266200",10654.60546875
"2186","CR266201",7221.65966796875
"2187","CR266202",5830.6337890625
"2188","CR266203",2635.22143554688
"2189","CR266204",2626.46411132812
"2190","CR266205",4785.81396484375
"2191","CR266206",3973.88110351562
"2192","CR266207",3147.74584960938
"2193","CR266208",4718.18017578125
"2194","CR266209",3773.00561523438
"2195","CR266210",24289.25390625
"2196","CR266211",35321.765625
"2197","CR266212",37860.62109375
"2198","CR266213",28921.474609375
"2199","CR266214",25287.609375
"2200","CR266215",16261.73046875
"2201","CR266216",26854.193359375
"2202","CR266217",21780.458984375
"2203","CR266218",16698.578125
"2204","CR266219",19875.376953125
"2205","CR266220",22220.337890625
"2206","CR266221",8260.59765625
"2207","CR266222",2599.1708984375
"2208","CR266223",2684.67700195312
"2209","CR266224",2882.697265625
"2210","CR266225",2842.03100585938
"2211","CR266226",1204.57214355469
"2212","CR266227",703.9931640625
"2213","CR266228",424.33349609375
"2214","CR266229",1.79974508285522
"2215","CR266230",0
"2216","CR267182",0
"2217","CR267183",0
"2218","CR267184",0
"2219","CR267185",151.403503417969
"2220","CR267186",1536.49853515625
"2221","CR267187",874.983215332031
"2222","CR267188",3.7947781085968
"2223","CR267189",1.38379216194153
"2224","CR267190",7.45084714889526
"2225","CR267191",18.5339622497559
"2226","CR267192",352.691986083984
"2227","CR267193",3057.24731445312
"2228","CR267194",15918.5693359375
"2229","CR267195",29917.205078125
"2230","CR267196",25842.26171875
"2231","CR267197",12891.3369140625
"2232","CR267198",18476.654296875
"2233","CR267199",15007.7392578125
"2234","CR267200",10049.693359375
"2235","CR267201",2941.10375976562
"2236","CR267202",5341.42578125
"2237","CR267203",9964.9326171875
"2238","CR267204",2239.39892578125
"2239","CR267205",2849.86767578125
"2240","CR267206",4967.6904296875
"2241","CR267207",3592.04223632812
"2242","CR267208",2586.18188476562
"2243","CR267209",2121.96020507812
"2244","CR267210",3479.7744140625
"2245","CR267211",28531.794921875
"2246","CR267212",29821.486328125
"2247","CR267213",28492.26953125
"2248","CR267214",22695.546875
"2249","CR267215",11590.37109375
"2250","CR267216",14559.630859375
"2251","CR267217",12822.1669921875
"2252","CR267218",11150.689453125
"2253","CR267219",19887.6640625
"2254","CR267220",21122.1953125
"2255","CR267221",4813.87353515625
"2256","CR267222",2558.94653320312
"2257","CR267223",1138.04541015625
"2258","CR267224",1552.92639160156
"2259","CR267225",965.307312011719
"2260","CR267226",149.09553527832
"2261","CR267227",15.3096733093262
"2262","CR267228",0.18582010269165
"2263","CR267229",0
"2264","CR268182",0
"2265","CR268183",0
"2266","CR268184",0
"2267","CR268185",0.783209979534149
"2268","CR268186",0.889470219612122
"2269","CR268187",0
"2270","CR268188",0
"2271","CR268189",0
"2272","CR268190",41.6325645446777
"2273","CR268191",341.747680664062
"2274","CR268192",398.286285400391
"2275","CR268193",406.432403564453
"2276","CR268194",12580.525390625
"2277","CR268195",33330.81640625
"2278","CR268196",22841.52734375
"2279","CR268197",22041.98046875
"2280","CR268198",26073.509765625
"2281","CR268199",26094.37109375
"2282","CR268200",27069.2890625
"2283","CR268201",10366.947265625
"2284","CR268202",32420.765625
"2285","CR268203",69811.28125
"2286","CR268204",44177.54296875
"2287","CR268205",46638.58984375
"2288","CR268206",29533.884765625
"2289","CR268207",23878.111328125
"2290","CR268208",7642.56787109375
"2291","CR268209",3122.81811523438
"2292","CR268210",7659.00732421875
"2293","CR268211",19877.1875
"2294","CR268212",22188.921875
"2295","CR268213",21696.880859375
"2296","CR268214",22949.20703125
"2297","CR268215",11702.3720703125
"2298","CR268216",12080.921875
"2299","CR268217",14332.5732421875
"2300","CR268218",6388.935546875
"2301","CR268219",8983.1748046875
"2302","CR268220",11829.912109375
"2303","CR268221",1915.21008300781
"2304","CR268222",1827.46984863281
"2305","CR268223",990.627014160156
"2306","CR268224",317.318939208984
"2307","CR268225",0
"2308","CR268226",8.09106636047363
"2309","CR268227",5.81029462814331
"2310","CR268228",0
"2311","CR269183",0
"2312","CR269184",0
"2313","CR269185",0
"2314","CR269186",0
"2315","CR269187",0
"2316","CR269188",0
"2317","CR269189",0
"2318","CR269190",399.798095703125
"2319","CR269191",581.612548828125
"2320","CR269192",276.493286132812
"2321","CR269193",450.809204101562
"2322","CR269194",15354.8994140625
"2323","CR269195",25218.6015625
"2324","CR269196",31631.2578125
"2325","CR269197",33370.625
"2326","CR269198",20104.69921875
"2327","CR269199",19116.271484375
"2328","CR269200",17380.654296875
"2329","CR269201",35357.78125
"2330","CR269202",60544.53515625
"2331","CR269203",54153.234375
"2332","CR269204",66876.328125
"2333","CR269205",62209.12890625
"2334","CR269206",53367.81640625
"2335","CR269207",37014.27734375
"2336","CR269208",13954.771484375
"2337","CR269209",9132.64453125
"2338","CR269210",10737.984375
"2339","CR269211",11458.326171875
"2340","CR269212",16434
"2341","CR269213",4962.64697265625
"2342","CR269214",5832.3115234375
"2343","CR269215",10447.4814453125
"2344","CR269216",11724.3017578125
"2345","CR269217",11732.296875
"2346","CR269218",3953.5302734375
"2347","CR269219",2407.72241210938
"2348","CR269220",1677.28979492188
"2349","CR269221",1634.81359863281
"2350","CR269222",1016.50567626953
"2351","CR269223",1520.45922851562
"2352","CR269224",1158.81103515625
"2353","CR269225",504.039978027344
"2354","CR269226",0.534262835979462
"2355","CR269227",0
"2356","CR269228",0
"2357","CR270183",0
"2358","CR270184",0
"2359","CR270185",0
"2360","CR270186",0
"2361","CR270187",0
"2362","CR270188",0
"2363","CR270189",0
"2364","CR270190",103.903823852539
"2365","CR270191",347.827056884766
"2366","CR270192",242.902755737305
"2367","CR270193",472.229064941406
"2368","CR270194",13176.8505859375
"2369","CR270195",18593.708984375
"2370","CR270196",39605.5390625
"2371","CR270197",62494.984375
"2372","CR270198",23575.53125
"2373","CR270199",31861.587890625
"2374","CR270200",10830.0244140625
"2375","CR270201",8751.7138671875
"2376","CR270202",10668.3046875
"2377","CR270203",35636.30078125
"2378","CR270204",40254.2734375
"2379","CR270205",47488.99609375
"2380","CR270206",40572.84765625
"2381","CR270207",13723.5224609375
"2382","CR270208",10267.1328125
"2383","CR270209",8227.6064453125
"2384","CR270210",6403.9248046875
"2385","CR270211",1312.81079101562
"2386","CR270212",2085.76025390625
"2387","CR270213",2407.1708984375
"2388","CR270214",2239.15087890625
"2389","CR270215",2658.486328125
"2390","CR270216",4439.15869140625
"2391","CR270217",4187.11328125
"2392","CR270218",206.417922973633
"2393","CR270219",556.446594238281
"2394","CR270220",653.201049804688
"2395","CR270221",450.691650390625
"2396","CR270222",308.892364501953
"2397","CR270223",1173.78332519531
"2398","CR270224",1344.45690917969
"2399","CR270225",309.462707519531
"2400","CR270226",0
"2401","CR270227",0
"2402","CR270228",0
"2403","CR271183",0
"2404","CR271184",0
"2405","CR271185",0
"2406","CR271186",0
"2407","CR271187",0
"2408","CR271188",0
"2409","CR271189",0
"2410","CR271190",127.366500854492
"2411","CR271191",527.236145019531
"2412","CR271192",622.047485351562
"2413","CR271193",397.649200439453
"2414","CR271194",7863.08056640625
"2415","CR271195",11623.09765625
"2416","CR271196",16137.4892578125
"2417","CR271197",25867.625
"2418","CR271198",20147.978515625
"2419","CR271199",24465.46484375
"2420","CR271200",8804.1611328125
"2421","CR271201",611.11767578125
"2422","CR271202",455.169525146484
"2423","CR271203",7694.1943359375
"2424","CR271204",19647.30859375
"2425","CR271205",37580
"2426","CR271206",46133.94140625
"2427","CR271207",16793.95703125
"2428","CR271208",14571.234375
"2429","CR271209",9618.02734375
"2430","CR271210",2117.47119140625
"2431","CR271211",773.421203613281
"2432","CR271212",1472.80810546875
"2433","CR271213",974.461364746094
"2434","CR271214",1539.12890625
"2435","CR271215",2738.68798828125
"2436","CR271216",1768.42553710938
"2437","CR271217",307.425109863281
"2438","CR271218",50.6012954711914
"2439","CR271219",248.116546630859
"2440","CR271220",73.7704696655273
"2441","CR271221",61.0053062438965
"2442","CR271222",253.552139282227
"2443","CR271223",811.633728027344
"2444","CR271224",472.911773681641
"2445","CR271225",284.559295654297
"2446","CR271226",0
"2447","CR271227",0
"2448","CR272185",0
"2449","CR272186",0
"2450","CR272187",0
"2451","CR272188",0
"2452","CR272189",0
"2453","CR272190",5.22530746459961
"2454","CR272191",29.2947559356689
"2455","CR272192",581.800354003906
"2456","CR272193",803.701416015625
"2457","CR272194",3894.00341796875
"2458","CR272195",10819.255859375
"2459","CR272196",17060.58984375
"2460","CR272197",9897.40234375
"2461","CR272198",13328.8662109375
"2462","CR272199",8889.7216796875
"2463","CR272200",3801.72607421875
"2464","CR272201",382.53125
"2465","CR272202",56.2942733764648
"2466","CR272203",0
"2467","CR272204",0
"2468","CR272205",5858.92236328125
"2469","CR272206",24531.650390625
"2470","CR272207",23381.92578125
"2471","CR272208",12453.966796875
"2472","CR272209",3531.77197265625
"2473","CR272210",3162.39819335938
"2474","CR272211",1274.13500976562
"2475","CR272212",1059.54602050781
"2476","CR272213",1.27085208892822
"2477","CR272214",46.1228256225586
"2478","CR272215",679.530334472656
"2479","CR272216",270.313598632812
"2480","CR272217",27.9512767791748
"2481","CR272218",30.8842086791992
"2482","CR272219",309.382537841797
"2483","CR272220",56.9064445495605
"2484","CR272221",0
"2485","CR272222",724.101928710938
"2486","CR272223",1389.75854492188
"2487","CR272224",501.299926757812
"2488","CR272225",61.4415283203125
"2489","CR272226",0
"2490","CR272227",0
"2491","CR273185",0
"2492","CR273186",67.904182434082
"2493","CR273187",6682.20751953125
"2494","CR273188",3922.85498046875
"2495","CR273189",1697.95520019531
"2496","CR273190",435.395965576172
"2497","CR273191",320.358795166016
"2498","CR273192",616.646179199219
"2499","CR273193",1362.50622558594
"2500","CR273194",1675.43835449219
"2501","CR273195",4031.27856445312
"2502","CR273196",3638.1669921875
"2503","CR273197",4098.7001953125
"2504","CR273198",5732.994140625
"2505","CR273199",505.655395507812
"2506","CR273200",133.82160949707
"2507","CR273201",79.5993194580078
"2508","CR273202",0
"2509","CR273203",0
"2510","CR273204",0
"2511","CR273205",0
"2512","CR273206",14429.4912109375
"2513","CR273207",8696.4541015625
"2514","CR273208",1161.05200195312
"2515","CR273209",655.974792480469
"2516","CR273210",2075.02001953125
"2517","CR273211",621.792358398438
"2518","CR273212",6.83940649032593
"2519","CR273213",0
"2520","CR273214",0
"2521","CR273215",0
"2522","CR273216",2.1713240146637
"2523","CR273217",1.35544085502625
"2524","CR273218",45.5740509033203
"2525","CR273219",149.82666015625
"2526","CR273220",10.3361663818359
"2527","CR273221",0
"2528","CR273222",56.6446342468262
"2529","CR273223",93.3148498535156
"2530","CR273224",13.1916275024414
"2531","CR273225",0
"2532","CR273226",0
"2533","CR273227",0
"2534","CR274185",0
"2535","CR274186",104.984214782715
"2536","CR274187",8622.8505859375
"2537","CR274188",17332.42578125
"2538","CR274189",3997.3232421875
"2539","CR274190",363.380340576172
"2540","CR274191",218.050476074219
"2541","CR274192",574.613342285156
"2542","CR274193",1026.40441894531
"2543","CR274194",634.198364257812
"2544","CR274195",20.394495010376
"2545","CR274196",18.0838584899902
"2546","CR274197",0.220157727599144
"2547","CR274198",0
"2548","CR274199",0
"2549","CR274200",0
"2550","CR274201",0
"2551","CR274202",0
"2552","CR274203",0
"2553","CR274204",0
"2554","CR274205",37.4816284179688
"2555","CR274206",414.354705810547
"2556","CR274207",409.967895507812
"2557","CR274208",156.780349731445
"2558","CR274209",0
"2559","CR274210",2.33710789680481
"2560","CR274211",0
"2561","CR274212",0
"2562","CR274213",0
"2563","CR274214",0
"2564","CR274215",0
"2565","CR274216",0
"2566","CR274217",0
"2567","CR274218",0
"2568","CR274219",0.318886041641235
"2569","CR274220",0
"2570","CR274221",30.6234683990479
"2571","CR274222",7.6053900718689
"2572","CR274223",3.85780763626099
"2573","CR274224",0
"2574","CR274225",0
"2575","CR274226",0
"2576","CR275186",0
"2577","CR275187",2345.45288085938
"2578","CR275188",8515.373046875
"2579","CR275189",610.475646972656
"2580","CR275190",50.3992233276367
"2581","CR275191",128.007171630859
"2582","CR275192",511.298431396484
"2583","CR275193",616.089721679688
"2584","CR275194",228.082962036133
"2585","CR275195",14.7345275878906
"2586","CR275196",6.90072250366211
"2587","CR275197",0
"2588","CR275198",0
"2589","CR275199",0
"2590","CR275200",0
"2591","CR275201",0
"2592","CR275202",0
"2593","CR275203",0
"2594","CR275204",0
"2595","CR275205",10.5231151580811
"2596","CR275206",14.5423889160156
"2597","CR275207",36.1525497436523
"2598","CR275208",0
"2599","CR275209",0
"2600","CR275210",0
"2601","CR275211",0
"2602","CR275212",0
"2603","CR275213",0
"2604","CR275214",0
"2605","CR275215",0
"2606","CR275216",0
"2607","CR275217",0
"2608","CR275218",0
"2609","CR275219",0
"2610","CR275220",10.3804807662964
"2611","CR275221",150.879928588867
"2612","CR275222",20.7243194580078
"2613","CR275223",0
"2614","CR275224",0
"2615","CR275225",0
"2616","CR275226",0
"2617","CR276186",682.41162109375
"2618","CR276187",1706.83239746094
"2619","CR276188",0
"2620","CR276189",0
"2621","CR276190",0
"2622","CR276191",0
"2623","CR276192",153.59684753418
"2624","CR276193",94.8589782714844
"2625","CR276194",22.9707317352295
"2626","CR276195",4.209641456604
"2627","CR276196",4.10717582702637
"2628","CR276197",0
"2629","CR276198",0
"2630","CR276199",0
"2631","CR276200",0
"2632","CR276201",0
"2633","CR276202",0
"2634","CR276203",0
"2635","CR276204",0
"2636","CR276205",0
"2637","CR276206",0
"2638","CR276207",0
"2639","CR276208",0
"2640","CR276209",0
"2641","CR276210",0
"2642","CR276211",0
"2643","CR276212",0
"2644","CR276213",0
"2645","CR276214",0
"2646","CR276215",0
"2647","CR276216",0
"2648","CR276217",0
"2649","CR276218",0
"2650","CR276219",0
"2651","CR276220",24.0750141143799
"2652","CR276221",33.0814247131348
"2653","CR276222",2.62992334365845
"2654","CR276223",0
"2655","CR276224",0
"2656","CR276225",0
"2657","CR276226",0
"2658","CR277186",802.416625976562
"2659","CR277187",345.866516113281
"2660","CR277188",0
"2661","CR277189",0
"2662","CR277190",0
"2663","CR277191",0
"2664","CR277192",0
"2665","CR277193",0
"2666","CR277194",0
"2667","CR277195",0
"2668","CR277196",0
"2669","CR277197",0
"2670","CR277198",0
"2671","CR277199",0
"2672","CR277200",0
"2673","CR277201",0
"2674","CR277202",0
"2675","CR277203",0
"2676","CR277204",0
"2677","CR277205",0
"2678","CR277206",0
"2679","CR277207",0
"2680","CR277208",0
"2681","CR277209",0
"2682","CR277210",0
"2683","CR277211",0
"2684","CR277212",0
"2685","CR277213",0
"2686","CR277214",0
"2687","CR277215",0
"2688","CR277216",0
"2689","CR277217",0
"2690","CR277218",0
"2691","CR277219",0
"2692","CR277220",0
"2693","CR277221",0
"2694","CR277222",0
"2695","CR277223",0
"2696","CR277224",0
"2697","CR277225",0
"2698","CR277226",0
"2699","CR278186",0
"2700","CR278187",0
"2701","CR278188",0
"2702","CR278189",0
"2703","CR278190",0
"2704","CR278191",0
"2705","CR278192",0
"2706","CR278193",0
"2707","CR278194",0
"2708","CR278195",0
"2709","CR278196",0
"2710","CR278197",0
"2711","CR278198",0
"2712","CR278199",0
"2713","CR278200",0
"2714","CR278201",0
"2715","CR278202",0
"2716","CR278203",0
"2717","CR278204",0
"2718","CR278205",0
"2719","CR278206",0
"2720","CR278207",0
"2721","CR278208",0
"2722","CR278209",0
"2723","CR278210",0
"2724","CR278211",0
"2725","CR278212",0
"2726","CR278213",0
"2727","CR278214",0
"2728","CR278215",0
"2729","CR278216",0
"2730","CR278217",0
"2731","CR278218",0
"2732","CR278219",0
"2733","CR278220",0
"2734","CR278221",0
"2735","CR278222",0
"2736","CR278223",0
"2737","CR278224",0
"2738","CR278225",0
"2739","CR279186",0
"2740","CR279187",0
"2741","CR279188",0
"2742","CR279189",0
"2743","CR279190",0
"2744","CR279191",0
"2745","CR279192",0
"2746","CR279193",0
"2747","CR279194",0
"2748","CR279195",0
"2749","CR279196",0
"2750","CR279197",0
"2751","CR279198",0
"2752","CR279199",0
"2753","CR279200",0
"2754","CR279201",0
"2755","CR279202",0
"2756","CR279203",0
"2757","CR279204",0
"2758","CR279205",0
"2759","CR279206",0
"2760","CR279207",0
"2761","CR279208",0
"2762","CR279209",0
"2763","CR279210",0
"2764","CR279211",0
"2765","CR279212",0
"2766","CR279213",0
"2767","CR279214",0
"2768","CR279215",0
"2769","CR279216",0
"2770","CR279217",0
"2771","CR279218",0
"2772","CR279219",0
"2773","CR279220",0
"2774","CR279221",0
"2775","CR279222",0
"2776","CR279223",0
"2777","CR280186",0
"2778","CR280187",0
"2779","CR280188",0
"2780","CR280189",0
"2781","CR280190",0
"2782","CR280191",0
"2783","CR280192",0
"2784","CR280193",0
"2785","CR280194",0
"2786","CR280195",0
"2787","CR280196",0
"2788","CR280197",0
"2789","CR280198",0
"2790","CR280199",0
"2791","CR280200",0
"2792","CR280201",0
"2793","CR280202",0
"2794","CR280203",0
"2795","CR280204",0
"2796","CR280205",0
"2797","CR280206",0
"2798","CR280207",0
"2799","CR280208",0
"2800","CR280209",0
"2801","CR280210",0
"2802","CR280211",0
"2803","CR280212",0
"2804","CR280213",0
"2805","CR280214",0
"2806","CR280215",0
"2807","CR280216",0
"2808","CR280217",0
"2809","CR280218",0
"2810","CR280219",0
"2811","CR280220",0
"2812","CR280221",0
"2813","CR280222",0
"2814","CR281186",0
"2815","CR281187",0
"2816","CR281188",0
"2817","CR281189",0
"2818","CR281190",0
"2819","CR281191",0
"2820","CR281192",0
"2821","CR281193",0
"2822","CR281194",0
"2823","CR281195",0
"2824","CR281196",0
"2825","CR281197",0
"2826","CR281198",0
"2827","CR281199",0
"2828","CR281200",0
"2829","CR281201",0
"2830","CR281202",0
"2831","CR281203",0
"2832","CR281204",0
"2833","CR281205",0
"2834","CR281206",0
"2835","CR281207",0
"2836","CR281208",0
"2837","CR281209",0
"2838","CR281210",0
"2839","CR281211",0
"2840","CR281212",0
"2841","CR281213",0
"2842","CR281214",0
"2843","CR281215",0
"2844","CR281216",0
"2845","CR281217",0
"2846","CR281218",0
"2847","CR281219",0
"2848","CR281220",0
"2849","CR282187",0
"2850","CR282188",0
"2851","CR282189",0
"2852","CR282190",0
"2853","CR282191",0
"2854","CR282192",0
"2855","CR282193",0
"2856","CR282194",0
"2857","CR282195",0
"2858","CR282196",0
"2859","CR282197",0
"2860","CR282198",0
"2861","CR282199",0
"2862","CR282200",0
"2863","CR282201",0
"2864","CR282202",0
"2865","CR282203",0
"2866","CR282204",0
"2867","CR282205",0
"2868","CR282206",0
"2869","CR282207",0
"2870","CR282208",0
"2871","CR282209",0
"2872","CR282210",0
"2873","CR282211",0
"2874","CR282212",0
"2875","CR282213",0
"2876","CR282214",0
"2877","CR282215",0
"2878","CR282216",0
"2879","CR283187",0
"2880","CR283188",0
"2881","CR283189",0
"2882","CR283190",42.6964721679688
"2883","CR283191",98.3782119750977
"2884","CR283192",0
"2885","CR283193",0
"2886","CR283194",0
"2887","CR283195",0
"2888","CR283196",0
"2889","CR283197",0
"2890","CR283198",0
"2891","CR283199",0
"2892","CR283200",0
"2893","CR283201",0
"2894","CR283202",0
"2895","CR283203",0
"2896","CR283204",0
"2897","CR283205",0
"2898","CR283206",0
"2899","CR283207",0
"2900","CR283208",0
"2901","CR283209",0
"2902","CR283212",0
"2903","CR283213",0
"2904","CR284188",0
"2905","CR284189",0
"2906","CR284190",198.957366943359
"2907","CR284191",453.669708251953
"2908","CR284192",85.7582321166992
"2909","CR284193",0
"2910","CR284194",0
"2911","CR284195",0
"2912","CR284196",0
"2913","CR284197",0
"2914","CR284198",0
"2915","CR284199",0
"2916","CR284200",0
"2917","CR284201",0
"2918","CR284202",0
"2919","CR284203",0
"2920","CR284204",0
"2921","CR284205",0
"2922","CR284206",0
"2923","CR285189",0
"2924","CR285190",135.643447875977
"2925","CR285191",128.065673828125
"2926","CR285192",1.83092200756073
"2927","CR285193",0
"2928","CR285194",0
"2929","CR285195",0
"2930","CR285196",0
"2931","CR285197",0
"2932","CR285198",0
"2933","CR285199",0
"2934","CR285200",0
"2935","CR285201",0
"2936","CR285202",0
"2937","CR285203",0
"2938","CR285204",0
"2939","CR285205",0
"2940","CR286190",0
"2941","CR286191",0
"2942","CR286192",0
"2943","CR286193",0
"2944","CR286194",0
"2945","CR286195",0
"2946","CR286196",0
"2947","CR286197",0
"2948","CR286198",0
"2949","CR286199",0
"2950","CR286200",0
"2951","CR286201",0
"2952","CR286202",0
"2953","CR286203",0
"2954","CR286204",0
"2955","CR287190",0
"2956","CR287191",0
"2957","CR287192",0
"2958","CR287193",0
"2959","CR287194",0
"2960","CR287195",0
"2961","CR287196",0
"2962","CR287197",0
"2963","CR287198",0
"2964","CR287199",0
"2965","CR287200",0
"2966","CR287201",0
"2967","CR287202",0
"2968","CR288191",0
"2969","CR288192",0
"2970","CR288193",0
"2971","CR288194",0
"2972","CR288195",0
