"ID","Year","soyarea"
"CR267191","X2010",0
"CR267191","X2012",18.5339622497559
"CR267192","X2005",112.111358642578
"CR267192","X2010",262.823028564453
"CR267192","X2012",352.691986083984
"CR267193","X2005",1023.78399658203
"CR267193","X2010",1545.86059570312
"CR267193","X2012",3057.24731445312
"CR267194","X2005",9469.265625
"CR267194","X2010",11807.978515625
"CR267194","X2012",15918.5693359375
"CR267195","X2005",22613.439453125
"CR267195","X2010",27247.259765625
"CR267195","X2012",29917.205078125
"CR267196","X2005",19469.408203125
"CR267196","X2010",23583.42578125
"CR267196","X2012",25842.26171875
"CR267197","X2005",9007.9091796875
"CR267197","X2010",11777.841796875
"CR267197","X2012",12891.3369140625
"CR267198","X2005",13513.6845703125
"CR267198","X2010",17293.37109375
"CR267198","X2012",18476.654296875
"CR267199","X2005",12726.8720703125
"CR267199","X2010",14005.3388671875
"CR267199","X2012",15007.7392578125
"CR267200","X2005",8152.96630859375
"CR267200","X2010",9196.765625
"CR267200","X2012",10049.693359375
"CR267201","X2005",2415.9296875
"CR267201","X2010",2656.845703125
"CR267201","X2012",2941.10375976562
"CR267202","X2005",4396.6748046875
"CR267202","X2010",4835.0908203125
"CR267202","X2012",5341.42578125
"CR267203","X2005",8867.87109375
"CR267203","X2010",9379.3623046875
"CR267203","X2012",9964.9326171875
"CR267204","X2005",1806.60168457031
"CR267204","X2010",1894.7412109375
"CR267204","X2012",2239.39892578125
"CR267205","X2005",2113.15258789062
"CR267205","X2010",2341.2021484375
"CR267205","X2012",2849.86767578125
"CR267206","X2005",3687.08422851562
"CR267206","X2010",4135.24658203125
"CR267206","X2012",4967.6904296875
"CR267207","X2005",2341.41235351562
"CR267207","X2010",3305.171875
"CR267207","X2012",3592.04223632812
"CR267208","X2005",1512.05603027344
"CR267208","X2010",2387.1435546875
"CR267208","X2012",2586.18188476562
"CR267209","X2005",1102.88537597656
"CR267209","X2010",1965.16870117188
"CR267209","X2012",2121.96020507812
"CR267210","X2005",2062.552734375
"CR267210","X2010",3302.8876953125
"CR267210","X2012",3479.7744140625
"CR267211","X2005",20326.73046875
"CR267211","X2010",28068.904296875
"CR267211","X2012",28531.794921875
"CR267212","X2005",20635.873046875
"CR267212","X2010",29215.859375
"CR267212","X2012",29821.486328125
"CR267213","X2005",21453.259765625
"CR267213","X2010",29199.62109375
"CR267213","X2012",28492.26953125
"CR267214","X2005",17063.96484375
"CR267214","X2010",22523.140625
"CR267214","X2012",22695.546875
"CR267215","X2005",9264.9052734375
"CR267215","X2010",9652.3369140625
"CR267215","X2012",11590.37109375
"CR267216","X2005",11490.662109375
"CR267216","X2010",12054.7890625
"CR267216","X2012",14559.630859375
"CR267217","X2005",10939.3564453125
"CR267217","X2010",11079.09375
"CR267217","X2012",12822.1669921875
"CR267218","X2005",11642.0546875
"CR267218","X2010",11458.9462890625
"CR267218","X2012",11150.689453125
"CR267219","X2005",23811.8984375
"CR267219","X2010",21869.90234375
"CR267219","X2012",19887.6640625
"CR267220","X2005",28569.130859375
"CR267220","X2010",23825.552734375
"CR267220","X2012",21122.1953125
"CR267221","X2005",6018.4736328125
"CR267221","X2010",4699.236328125
"CR267221","X2012",4813.87353515625
"CR267222","X2005",2263.88256835938
"CR267222","X2010",1260.79028320312
"CR267222","X2012",2558.94653320312
"CR267223","X2005",2274.65747070312
"CR267223","X2010",493.061676025391
"CR267223","X2012",1138.04541015625
"CR267224","X2005",2848.97607421875
"CR267224","X2010",448.186614990234
"CR267224","X2012",1552.92639160156
"CR267225","X2005",2483.10034179688
"CR267225","X2010",583.062377929688
"CR267225","X2012",965.307312011719
"CR267226","X2005",293.044616699219
"CR267226","X2010",156.901962280273
"CR267226","X2012",149.09553527832
"CR267227","X2005",5.87097644805908
"CR267227","X2010",9.43557453155518
"CR267227","X2012",15.3096733093262
"CR267228","X2005",0.0198313575237989
"CR267228","X2010",0.121114283800125
"CR267228","X2012",0.18582010269165
"CR267229","X2005",0
"CR267229","X2010",0
"CR267229","X2012",0
"CR268182","X2005",0.435787349939346
"CR268182","X2010",0
"CR268182","X2012",0
"CR268183","X2005",61.2064743041992
"CR268183","X2010",0
"CR268183","X2012",0
"CR268184","X2005",38.2873573303223
"CR268184","X2010",0
"CR268184","X2012",0
"CR268185","X2005",8.38803100585938
"CR268185","X2010",0.491841346025467
"CR268185","X2012",0.783209979534149
"CR268186","X2005",0.0947888270020485
"CR268186","X2010",0.471774160861969
"CR268186","X2012",0.889470219612122
"CR268187","X2005",0
"CR268187","X2010",0
"CR268187","X2012",0
"CR268188","X2005",0
"CR268188","X2010",0
"CR268188","X2012",0
"CR268189","X2005",0
"CR268189","X2010",0
"CR268189","X2012",0
"CR268190","X2005",16.0758171081543
"CR268190","X2010",33.9722099304199
"CR268190","X2012",41.6325645446777
"CR268191","X2005",111.198127746582
"CR268191","X2010",267.725280761719
"CR268191","X2012",341.747680664062
"CR268192","X2005",117.009300231934
"CR268192","X2010",297.151885986328
"CR268192","X2012",398.286285400391
"CR268193","X2005",143.007476806641
"CR268193","X2010",326.284027099609
"CR268193","X2012",406.432403564453
"CR268194","X2005",9241.5244140625
"CR268194","X2010",11505.759765625
"CR268194","X2012",12580.525390625
"CR268195","X2005",24877.953125
"CR268195","X2010",31040.7421875
"CR268195","X2012",33330.81640625
"CR268196","X2005",17362.771484375
"CR268196","X2010",21178.51171875
"CR268196","X2012",22841.52734375
"CR268197","X2005",16429.939453125
"CR268197","X2010",20364.65234375
"CR268197","X2012",22041.98046875
"CR268198","X2005",18032.345703125
"CR268198","X2010",22872.455078125
"CR268198","X2012",26073.509765625
"CR268199","X2005",15872.1533203125
"CR268199","X2010",23843.89453125
"CR268199","X2012",26094.37109375
"CR268200","X2005",22719.140625
"CR268200","X2010",25471.306640625
"CR268200","X2012",27069.2890625
"CR268201","X2005",8829.19140625
"CR268201","X2010",9732.609375
"CR268201","X2012",10366.947265625
"CR268202","X2005",29807.654296875
"CR268202","X2010",31321.05078125
"CR268202","X2012",32420.765625
"CR268203","X2005",59118.1484375
"CR268203","X2010",67007.0078125
"CR268203","X2012",69811.28125
"CR268204","X2005",37851.30859375
"CR268204","X2010",42132.24609375
"CR268204","X2012",44177.54296875
"CR268205","X2005",39101.00390625
"CR268205","X2010",44205.4375
"CR268205","X2012",46638.58984375
"CR268206","X2005",27294.134765625
"CR268206","X2010",28673.9765625
"CR268206","X2012",29533.884765625
"CR268207","X2005",21332.736328125
"CR268207","X2010",23008.296875
"CR268207","X2012",23878.111328125
"CR268208","X2005",6191.16162109375
"CR268208","X2010",6924.5771484375
"CR268208","X2012",7642.56787109375
"CR268209","X2005",1702.71704101562
"CR268209","X2010",2519.09155273438
"CR268209","X2012",3122.81811523438
"CR268210","X2005",5445.0126953125
"CR268210","X2010",7691.9677734375
"CR268210","X2012",7659.00732421875
"CR268211","X2005",15027.177734375
"CR268211","X2010",20324.111328125
"CR268211","X2012",19877.1875
"CR268212","X2005",16316.33203125
"CR268212","X2010",22657.6640625
"CR268212","X2012",22188.921875
"CR268213","X2005",16357.466796875
"CR268213","X2010",22024.21484375
"CR268213","X2012",21696.880859375
"CR268214","X2005",17466.279296875
"CR268214","X2010",22885.091796875
"CR268214","X2012",22949.20703125
"CR268215","X2005",9327.3857421875
"CR268215","X2010",9751.7412109375
"CR268215","X2012",11702.3720703125
"CR268216","X2005",9688.16796875
"CR268216","X2010",10063.7705078125
"CR268216","X2012",12080.921875
"CR268217","X2005",11532.615234375
"CR268217","X2010",11927.0947265625
"CR268217","X2012",14332.5732421875
"CR268218","X2005",6158.68505859375
"CR268218","X2010",5780.63134765625
"CR268218","X2012",6388.935546875
"CR268219","X2005",10314.9833984375
"CR268219","X2010",9116.1044921875
"CR268219","X2012",8983.1748046875
"CR268220","X2005",15991.6376953125
"CR268220","X2010",13114.1162109375
"CR268220","X2012",11829.912109375
"CR268221","X2005",2716.82177734375
"CR268221","X2010",1695.72106933594
"CR268221","X2012",1915.21008300781
"CR268222","X2005",1473.91491699219
"CR268222","X2010",971.918273925781
"CR268222","X2012",1827.46984863281
"CR268223","X2005",1188.86279296875
"CR268223","X2010",458.306091308594
"CR268223","X2012",990.627014160156
"CR268224","X2005",258.741577148438
"CR268224","X2010",142.630737304688
"CR268224","X2012",317.318939208984
"CR268225","X2005",9.04362392425537
"CR268225","X2010",0
"CR268225","X2012",0
"CR268226","X2005",0.0629435330629349
"CR268226","X2010",0.989298462867737
"CR268226","X2012",8.09106636047363
"CR268227","X2005",0
"CR268227","X2010",26.2303562164307
"CR268227","X2012",5.81029462814331
"CR268228","X2005",0
"CR268228","X2010",0
"CR268228","X2012",0
"CR269183","X2005",0
"CR269183","X2010",0
"CR269183","X2012",0
"CR269184","X2005",0
"CR269184","X2010",0
"CR269184","X2012",0
"CR269185","X2005",0
"CR269185","X2010",0
"CR269185","X2012",0
"CR269186","X2005",0
"CR269186","X2010",0
"CR269186","X2012",0
"CR269187","X2005",0
"CR269187","X2010",0
"CR269187","X2012",0
"CR269188","X2005",0
"CR269188","X2010",0
"CR269188","X2012",0
"CR269189","X2005",0
"CR269189","X2010",0
"CR269189","X2012",0
"CR269190","X2005",135.742050170898
"CR269190","X2010",319.155639648438
"CR269190","X2012",399.798095703125
"CR269191","X2005",206.348770141602
"CR269191","X2010",471.687408447266
"CR269191","X2012",581.612548828125
"CR269192","X2005",59.5970039367676
"CR269192","X2010",194.458755493164
"CR269192","X2012",276.493286132812
"CR269193","X2005",196.82209777832
"CR269193","X2010",378.867218017578
"CR269193","X2012",450.809204101562
"CR269194","X2005",11735.8525390625
"CR269194","X2010",14535.8984375
"CR269194","X2012",15354.8994140625
"CR269195","X2005",19743.87109375
"CR269195","X2010",23834.771484375
"CR269195","X2012",25218.6015625
"CR269196","X2005",22962.923828125
"CR269196","X2010",29246.333984375
"CR269196","X2012",31631.2578125
"CR269197","X2005",21919.140625
"CR269197","X2010",30970.5078125
"CR269197","X2012",33370.625
"CR269198","X2005",11317.4765625
"CR269198","X2010",18752.93359375
"CR269198","X2012",20104.69921875
"CR269199","X2005",12128.40234375
"CR269199","X2010",17515.443359375
"CR269199","X2012",19116.271484375
"CR269200","X2005",10977.736328125
"CR269200","X2010",14495.421875
"CR269200","X2012",17380.654296875
"CR269201","X2005",23655.625
"CR269201","X2010",30171.37890625
"CR269201","X2012",35357.78125
"CR269202","X2005",41037.4765625
"CR269202","X2010",54369.32421875
"CR269202","X2012",60544.53515625
"CR269203","X2005",42614.11328125
"CR269203","X2010",48981.15625
"CR269203","X2012",54153.234375
"CR269204","X2005",56991.171875
"CR269204","X2010",63687.89453125
"CR269204","X2012",66876.328125
"CR269205","X2005",42578.75390625
"CR269205","X2010",55756.23046875
"CR269205","X2012",62209.12890625
"CR269206","X2005",38633.84765625
"CR269206","X2010",48116.5703125
"CR269206","X2012",53367.81640625
"CR269207","X2005",21467.62890625
"CR269207","X2010",29804.123046875
"CR269207","X2012",37014.27734375
"CR269208","X2005",9451.2255859375
"CR269208","X2010",11836.8681640625
"CR269208","X2012",13954.771484375
"CR269209","X2005",6917.0224609375
"CR269209","X2010",7835.0830078125
"CR269209","X2012",9132.64453125
"CR269210","X2005",7892.162109375
"CR269210","X2010",9140.533203125
"CR269210","X2012",10737.984375
"CR269211","X2005",7789.60302734375
"CR269211","X2010",11085.80078125
"CR269211","X2012",11458.326171875
"CR269212","X2005",12255.568359375
"CR269212","X2010",16580.94921875
"CR269212","X2012",16434
"CR269213","X2005",4603.8369140625
"CR269213","X2010",4668.45068359375
"CR269213","X2012",4962.64697265625
"CR269214","X2005",5747.40966796875
"CR269214","X2010",5249.26904296875
"CR269214","X2012",5832.3115234375
"CR269215","X2005",8087.8076171875
"CR269215","X2010",8580.26171875
"CR269215","X2012",10447.4814453125
"CR269216","X2005",9652.693359375
"CR269216","X2010",9841.24609375
"CR269216","X2012",11724.3017578125
"CR269217","X2005",9525.9765625
"CR269217","X2010",9794.623046875
"CR269217","X2012",11732.296875
"CR269218","X2005",3744.81811523438
"CR269218","X2010",3572.20141601562
"CR269218","X2012",3953.5302734375
"CR269219","X2005",2795.6767578125
"CR269219","X2010",2029.78845214844
"CR269219","X2012",2407.72241210938
"CR269220","X2005",2805.06225585938
"CR269220","X2010",1163.53967285156
"CR269220","X2012",1677.28979492188
"CR269221","X2005",2294.31860351562
"CR269221","X2010",1441.81799316406
"CR269221","X2012",1634.81359863281
"CR269222","X2005",746.288513183594
"CR269222","X2010",775.9951171875
"CR269222","X2012",1016.50567626953
"CR269223","X2005",472.068298339844
"CR269223","X2010",993.022644042969
"CR269223","X2012",1520.45922851562
"CR269224","X2005",376.138580322266
"CR269224","X2010",723.029541015625
"CR269224","X2012",1158.81103515625
"CR269225","X2005",56.003173828125
"CR269225","X2010",420.038787841797
"CR269225","X2012",504.039978027344
"CR269226","X2005",0.0598051808774471
"CR269226","X2010",24.9079208374023
"CR269226","X2012",0.534262835979462
"CR269227","X2005",0
"CR269227","X2010",91.0226440429688
"CR269227","X2012",0
"CR269228","X2005",0
"CR269228","X2010",0.0762851908802986
"CR269228","X2012",0
"CR270183","X2005",0
"CR270183","X2010",0
"CR270183","X2012",0
"CR270184","X2005",0
"CR270184","X2010",0
"CR270184","X2012",0
"CR270185","X2005",0
"CR270185","X2010",0
"CR270185","X2012",0
"CR270186","X2005",0
"CR270186","X2010",0
"CR270186","X2012",0
"CR270187","X2005",0
"CR270187","X2010",0
"CR270187","X2012",0
"CR270188","X2005",0
"CR270188","X2010",0
"CR270188","X2012",0
"CR270189","X2005",0
"CR270189","X2010",0
"CR270189","X2012",0
"CR270190","X2005",35.8057098388672
"CR270190","X2010",84.2554244995117
"CR270190","X2012",103.903823852539
"CR270191","X2005",90.7212371826172
"CR270191","X2010",256.032501220703
"CR270191","X2012",347.827056884766
"CR270192","X2005",65.2937545776367
"CR270192","X2010",187.854553222656
"CR270192","X2012",242.902755737305
"CR270193","X2005",188.89582824707
"CR270193","X2010",388.897888183594
"CR270193","X2012",472.229064941406
"CR270194","X2005",10259.65625
"CR270194","X2010",12486.396484375
"CR270194","X2012",13176.8505859375
"CR270195","X2005",14059.5791015625
"CR270195","X2010",17523.6484375
"CR270195","X2012",18593.708984375
"CR270196","X2005",24520.3515625
"CR270196","X2010",37678.07421875
"CR270196","X2012",39605.5390625
"CR270197","X2005",24092.333984375
"CR270197","X2010",56158.2890625
"CR270197","X2012",62494.984375
"CR270198","X2005",16785.12109375
"CR270198","X2010",21713.501953125
"CR270198","X2012",23575.53125
"CR270199","X2005",9817.3916015625
"CR270199","X2010",19580.97265625
"CR270199","X2012",31861.587890625
"CR270200","X2005",5215.75537109375
"CR270200","X2010",8182.14501953125
"CR270200","X2012",10830.0244140625
"CR270201","X2005",3703.17407226562
"CR270201","X2010",6377.78955078125
"CR270201","X2012",8751.7138671875
"CR270202","X2005",7056.87255859375
"CR270202","X2010",9182.87890625
"CR270202","X2012",10668.3046875
"CR270203","X2005",26843.076171875
"CR270203","X2010",32913.953125
"CR270203","X2012",35636.30078125
"CR270204","X2005",31429.51171875
"CR270204","X2010",36979.4296875
"CR270204","X2012",40254.2734375
"CR270205","X2005",35847.66796875
"CR270205","X2010",43096.56640625
"CR270205","X2012",47488.99609375
"CR270206","X2005",33916.7265625
"CR270206","X2010",38440.11328125
"CR270206","X2012",40572.84765625
"CR270207","X2005",10144.720703125
"CR270207","X2010",12279.642578125
"CR270207","X2012",13723.5224609375
"CR270208","X2005",8405.828125
"CR270208","X2010",9093.38671875
"CR270208","X2012",10267.1328125
"CR270209","X2005",6737.5419921875
"CR270209","X2010",7268.6064453125
"CR270209","X2012",8227.6064453125
"CR270210","X2005",4854.65966796875
"CR270210","X2010",5533.23828125
"CR270210","X2012",6403.9248046875
"CR270211","X2005",504.192321777344
"CR270211","X2010",935.789367675781
"CR270211","X2012",1312.81079101562
"CR270212","X2005",806.811645507812
"CR270212","X2010",1484.49816894531
"CR270212","X2012",2085.76025390625
"CR270213","X2005",1715.775390625
"CR270213","X2010",1927.72192382812
"CR270213","X2012",2407.1708984375
"CR270214","X2005",2951.4677734375
"CR270214","X2010",2142.35815429688
"CR270214","X2012",2239.15087890625
"CR270215","X2005",3466.40576171875
"CR270215","X2010",2521.23901367188
"CR270215","X2012",2658.486328125
"CR270216","X2005",4399.775390625
"CR270216","X2010",3899.54345703125
"CR270216","X2012",4439.15869140625
"CR270217","X2005",3311.7197265625
"CR270217","X2010",3508.892578125
"CR270217","X2012",4187.11328125
"CR270218","X2005",85.3005142211914
"CR270218","X2010",228.836715698242
"CR270218","X2012",206.417922973633
"CR270219","X2005",832.762512207031
"CR270219","X2010",378.791290283203
"CR270219","X2012",556.446594238281
"CR270220","X2005",1316.97790527344
"CR270220","X2010",326.407958984375
"CR270220","X2012",653.201049804688
"CR270221","X2005",547.708862304688
"CR270221","X2010",390.828887939453
"CR270221","X2012",450.691650390625
"CR270222","X2005",841.197326660156
"CR270222","X2010",286.764129638672
"CR270222","X2012",308.892364501953
"CR270223","X2005",718.547119140625
"CR270223","X2010",647.106750488281
"CR270223","X2012",1173.78332519531
"CR270224","X2005",403.614990234375
"CR270224","X2010",973.869934082031
"CR270224","X2012",1344.45690917969
"CR270225","X2005",96.3846054077148
"CR270225","X2010",290.284606933594
"CR270225","X2012",309.462707519531
"CR270226","X2005",0
"CR270226","X2010",38.463981628418
"CR270226","X2012",0
"CR270227","X2005",0
"CR270227","X2010",18.7556076049805
"CR270227","X2012",0
"CR270228","X2005",0
"CR270228","X2010",0
"CR270228","X2012",0
"CR271183","X2005",0
"CR271183","X2010",0
"CR271183","X2012",0
"CR271184","X2005",0
"CR271184","X2010",0
"CR271184","X2012",0
"CR271185","X2005",0
"CR271185","X2010",0
"CR271185","X2012",0
"CR271186","X2005",0
"CR271186","X2010",0
"CR271186","X2012",0
"CR271187","X2005",0
"CR271187","X2010",0
"CR271187","X2012",0
"CR271188","X2005",0
"CR271188","X2010",0
"CR271188","X2012",0
"CR271189","X2005",0
"CR271189","X2010",0
"CR271189","X2012",0
"CR271190","X2005",46.1975326538086
"CR271190","X2010",101.81672668457
"CR271190","X2012",127.366500854492
"CR271191","X2005",186.357208251953
"CR271191","X2010",412.388702392578
"CR271191","X2012",527.236145019531
"CR271192","X2005",193.830902099609
"CR271192","X2010",489.880798339844
"CR271192","X2012",622.047485351562
"CR271193","X2005",114.097412109375
"CR271193","X2010",314.122131347656
"CR271193","X2012",397.649200439453
"CR271194","X2005",5632.79296875
"CR271194","X2010",7375.380859375
"CR271194","X2012",7863.08056640625
"CR271195","X2005",8452.7099609375
"CR271195","X2010",11167.3291015625
"CR271195","X2012",11623.09765625
"CR271196","X2005",8684.7744140625
"CR271196","X2010",15329.03515625
"CR271196","X2012",16137.4892578125
"CR271197","X2005",14075.2529296875
"CR271197","X2010",23214.638671875
"CR271197","X2012",25867.625
"CR271198","X2005",9928.779296875
"CR271198","X2010",14923.3076171875
"CR271198","X2012",20147.978515625
"CR271199","X2005",8616.0146484375
"CR271199","X2010",16858.7265625
"CR271199","X2012",24465.46484375
"CR271200","X2005",3175.07641601562
"CR271200","X2010",5731.12890625
"CR271200","X2012",8804.1611328125
"CR271201","X2005",0
"CR271201","X2010",388.228637695312
"CR271201","X2012",611.11767578125
"CR271202","X2005",77.247688293457
"CR271202","X2010",326.047576904297
"CR271202","X2012",455.169525146484
"CR271203","X2005",4241.8876953125
"CR271203","X2010",6391.59375
"CR271203","X2012",7694.1943359375
"CR271204","X2005",13400.5556640625
"CR271204","X2010",17597.01953125
"CR271204","X2012",19647.30859375
"CR271205","X2005",29520.5546875
"CR271205","X2010",34719.8828125
"CR271205","X2012",37580
"CR271206","X2005",40864.87109375
"CR271206","X2010",44259.90234375
"CR271206","X2012",46133.94140625
"CR271207","X2005",14334.525390625
"CR271207","X2010",15220.4267578125
"CR271207","X2012",16793.95703125
"CR271208","X2005",12577.1376953125
"CR271208","X2010",13020.998046875
"CR271208","X2012",14571.234375
"CR271209","X2005",6810.71484375
"CR271209","X2010",8216.8955078125
"CR271209","X2012",9618.02734375
"CR271210","X2005",1026.84216308594
"CR271210","X2010",1612.00024414062
"CR271210","X2012",2117.47119140625
"CR271211","X2005",328.269256591797
"CR271211","X2010",557.570373535156
"CR271211","X2012",773.421203613281
"CR271212","X2005",535.278259277344
"CR271212","X2010",1040.55480957031
"CR271212","X2012",1472.80810546875
"CR271213","X2005",365.382110595703
"CR271213","X2010",685.757934570312
"CR271213","X2012",974.461364746094
"CR271214","X2005",2026.55236816406
"CR271214","X2010",1467.12194824219
"CR271214","X2012",1539.12890625
"CR271215","X2005",3658.3291015625
"CR271215","X2010",2621.24829101562
"CR271215","X2012",2738.68798828125
"CR271216","X2005",2327.62890625
"CR271216","X2010",1683.1904296875
"CR271216","X2012",1768.42553710938
"CR271217","X2005",305.5146484375
"CR271217","X2010",335.169677734375
"CR271217","X2012",307.425109863281
"CR271218","X2005",17.9217643737793
"CR271218","X2010",113.103561401367
"CR271218","X2012",50.6012954711914
"CR271219","X2005",95.7419738769531
"CR271219","X2010",230.996597290039
"CR271219","X2012",248.116546630859
"CR271220","X2005",47.2989921569824
"CR271220","X2010",48.1299018859863
"CR271220","X2012",73.7704696655273
"CR271221","X2005",66.5621337890625
"CR271221","X2010",56.5934257507324
"CR271221","X2012",61.0053062438965
"CR271222","X2005",154.574844360352
"CR271222","X2010",172.614883422852
"CR271222","X2012",253.552139282227
"CR271223","X2005",633.76123046875
"CR271223","X2010",377.95166015625
"CR271223","X2012",811.633728027344
"CR271224","X2005",445.5068359375
"CR271224","X2010",301.497589111328
"CR271224","X2012",472.911773681641
"CR271225","X2005",150.193176269531
"CR271225","X2010",278.838531494141
"CR271225","X2012",284.559295654297
"CR271226","X2005",0
"CR271226","X2010",0
"CR271226","X2012",0
"CR271227","X2005",0
"CR271227","X2010",0
"CR271227","X2012",0
"CR272185","X2005",0
"CR272185","X2010",0
"CR272185","X2012",0
"CR272186","X2005",0
"CR272186","X2010",0
"CR272186","X2012",0
"CR272187","X2005",0
"CR272187","X2010",0
"CR272187","X2012",0
"CR272188","X2005",0
"CR272188","X2010",0
"CR272188","X2012",0
"CR272189","X2005",0
"CR272189","X2010",0
"CR272189","X2012",0
"CR272190","X2005",2.40525579452515
"CR272190","X2010",0
"CR272190","X2012",5.22530746459961
"CR272191","X2005",13.7370367050171
"CR272191","X2010",0.724488973617554
"CR272191","X2012",29.2947559356689
"CR272192","X2005",181.626968383789
"CR272192","X2010",440.592071533203
"CR272192","X2012",581.800354003906
"CR272193","X2005",235.829254150391
"CR272193","X2010",639.952819824219
"CR272193","X2012",803.701416015625
"CR272194","X2005",2213.54370117188
"CR272194","X2010",3211.82373046875
"CR272194","X2012",3894.00341796875
"CR272195","X2005",6553.7607421875
"CR272195","X2010",9110.705078125
"CR272195","X2012",10819.255859375
"CR272196","X2005",9439.5927734375
"CR272196","X2010",14087.228515625
"CR272196","X2012",17060.58984375
"CR272197","X2005",5314.64013671875
"CR272197","X2010",8068.92724609375
"CR272197","X2012",9897.40234375
"CR272198","X2005",4778.71044921875
"CR272198","X2010",9320.4716796875
"CR272198","X2012",13328.8662109375
"CR272199","X2005",3615.01196289062
"CR272199","X2010",6506.51220703125
"CR272199","X2012",8889.7216796875
"CR272200","X2005",1467.73352050781
"CR272200","X2010",2733.99487304688
"CR272200","X2012",3801.72607421875
"CR272201","X2005",0
"CR272201","X2010",229.691970825195
"CR272201","X2012",382.53125
"CR272202","X2005",30.7594566345215
"CR272202","X2010",36.6360969543457
"CR272202","X2012",56.2942733764648
"CR272203","X2005",44.825756072998
"CR272203","X2010",0
"CR272203","X2012",0
"CR272204","X2005",60.6681632995605
"CR272204","X2010",0
"CR272204","X2012",0
"CR272205","X2005",4418.9228515625
"CR272205","X2010",5438.548828125
"CR272205","X2012",5858.92236328125
"CR272206","X2005",17540.02734375
"CR272206","X2010",21643.962890625
"CR272206","X2012",24531.650390625
"CR272207","X2005",18036.763671875
"CR272207","X2010",20462.21484375
"CR272207","X2012",23381.92578125
"CR272208","X2005",9049.5888671875
"CR272208","X2010",10722.423828125
"CR272208","X2012",12453.966796875
"CR272209","X2005",1936.81665039062
"CR272209","X2010",2714.013671875
"CR272209","X2012",3531.77197265625
"CR272210","X2005",1190.55249023438
"CR272210","X2010",2235.07568359375
"CR272210","X2012",3162.39819335938
"CR272211","X2005",455.292663574219
"CR272211","X2010",887.671630859375
"CR272211","X2012",1274.13500976562
"CR272212","X2005",408.830291748047
"CR272212","X2010",745.658813476562
"CR272212","X2012",1059.54602050781
"CR272213","X2005",20.7243156433105
"CR272213","X2010",0.915243983268738
"CR272213","X2012",1.27085208892822
"CR272214","X2005",80.0992050170898
"CR272214","X2010",44.6162719726562
"CR272214","X2012",46.1228256225586
"CR272215","X2005",912.160766601562
"CR272215","X2010",647.924499511719
"CR272215","X2012",679.530334472656
"CR272216","X2005",348.970367431641
"CR272216","X2010",290.654174804688
"CR272216","X2012",270.313598632812
"CR272217","X2005",30.2677383422852
"CR272217","X2010",90.2002716064453
"CR272217","X2012",27.9512767791748
"CR272218","X2005",7.30542278289795
"CR272218","X2010",83.3345794677734
"CR272218","X2012",30.8842086791992
"CR272219","X2005",107.736907958984
"CR272219","X2010",217.790069580078
"CR272219","X2012",309.382537841797
"CR272220","X2005",19.7778129577637
"CR272220","X2010",38.9043922424316
"CR272220","X2012",56.9064445495605
"CR272221","X2005",0
"CR272221","X2010",0
"CR272221","X2012",0
"CR272222","X2005",440.412109375
"CR272222","X2010",492.760437011719
"CR272222","X2012",724.101928710938
"CR272223","X2005",844.801391601562
"CR272223","X2010",938.271362304688
"CR272223","X2012",1389.75854492188
"CR272224","X2005",485.408294677734
"CR272224","X2010",362.511352539062
"CR272224","X2012",501.299926757812
"CR272225","X2005",115.679565429688
"CR272225","X2010",52.6281318664551
"CR272225","X2012",61.4415283203125
"CR272226","X2005",0
"CR272226","X2010",0
"CR272226","X2012",0
"CR272227","X2005",0
"CR272227","X2010",0
"CR272227","X2012",0
"CR273185","X2005",0
"CR273185","X2010",0
"CR273185","X2012",0
"CR273186","X2005",26.2874927520752
"CR273186","X2010",62.1237335205078
"CR273186","X2012",67.904182434082
"CR273187","X2005",1917.19372558594
"CR273187","X2010",5729.849609375
"CR273187","X2012",6682.20751953125
"CR273188","X2005",1135.02062988281
"CR273188","X2010",3416.21801757812
"CR273188","X2012",3922.85498046875
"CR273189","X2005",305.463104248047
"CR273189","X2010",1342.6435546875
"CR273189","X2012",1697.95520019531
"CR273190","X2005",27.2585391998291
"CR273190","X2010",256.430572509766
"CR273190","X2012",435.395965576172
"CR273191","X2005",1.58111369609833
"CR273191","X2010",39.6116409301758
"CR273191","X2012",320.358795166016
"CR273192","X2005",76.5163497924805
"CR273192","X2010",245.712310791016
"CR273192","X2012",616.646179199219
"CR273193","X2005",434.402526855469
"CR273193","X2010",1098.98815917969
"CR273193","X2012",1362.50622558594
"CR273194","X2005",788.311828613281
"CR273194","X2010",1229.2919921875
"CR273194","X2012",1675.43835449219
"CR273195","X2005",2705.01904296875
"CR273195","X2010",2956.74365234375
"CR273195","X2012",4031.27856445312
"CR273196","X2005",2294.68969726562
"CR273196","X2010",2615.07958984375
"CR273196","X2012",3638.1669921875
"CR273197","X2005",1913.9501953125
"CR273197","X2010",2860.69580078125
"CR273197","X2012",4098.7001953125
"CR273198","X2005",2117.46411132812
"CR273198","X2010",4003.1259765625
"CR273198","X2012",5732.994140625
"CR273199","X2005",139.555313110352
"CR273199","X2010",346.945587158203
"CR273199","X2012",505.655395507812
"CR273200","X2005",14.9466857910156
"CR273200","X2010",90.0813446044922
"CR273200","X2012",133.82160949707
"CR273201","X2005",0
"CR273201","X2010",53.1091804504395
"CR273201","X2012",79.5993194580078
