"","ID","Scenario","CRVl2_NPV","soyarea","Forarea","area_km2","soyperc","forperc"
"40","CR242209","IDC3",220.199749147373,26496.6666666667,6950,2985,8876.60524846455,695000
"41","CR242209","IDC3NoFC",220.128044548672,26496.6666666667,6950,2985,8876.60524846455,695000
"42","CR242209","IDC3ZD",221.109639639826,26321.6666666667,6950,2985,8817.9787828029,695000
"43","CR243206","IDC3",147.01541706287,44800.5555555556,125689.444444444,3003,14918.5999185999,12568944.4444444
"44","CR243206","IDC3NoFC",144.152896740438,43595,126895,3003,14517.1495171495,12689500
"45","CR243206","IDC3ZD",144.26736455468,43595,139915,3003,14517.1495171495,13991500
"46","CR243207","IDC3",812.69655767264,151976.111111111,6769.16666666667,2997,50709.4131168205,676916.666666667
"47","CR243207","IDC3NoFC",812.853035110501,151976.111111111,6769.16666666667,2997,50709.4131168205,676916.666666667
"48","CR243207","IDC3ZD",812.27022665221,151976.111111111,21375.8333333333,2997,50709.4131168205,2137583.33333333
"49","CR243208","IDC3",902.496013662756,122739.166666667,2270,2991,41036.1640476987,227000
"50","CR243208","IDC3NoFC",902.496013662756,122739.166666667,2270,2991,41036.1640476987,227000
"51","CR243208","IDC3ZD",902.501813008141,122739.166666667,2270,2991,41036.1640476987,227000
