"","Year","ID","L","NL","NVloss","crfrac","DT_NL","DT_L","DT_luc"
"4039","X2005","CR243202",1.015,1.6985,0.335284888611033,0.0247714234053925,0.569481383305839,0.0251429947564734,0.594624378062313
"4040","X2010","CR243202",1.015,1.6985,0.358841176470216,0.0247714234053925,0.609491738234662,0.0251429947564734,0.634634732991135
"4041","X2012","CR243202",1.015,1.6985,0.362087336540509,0.0247714234053925,0.615005341114055,0.0251429947564734,0.640148335870528
"4042","X2015","CR243202",1.015,1.6985,0.364244667182182,0.0247714234053925,0.618669567208936,0.0251429947564734,0.643812561965409
"4043","X2000","CR250220",1.015,1.603,0.0885104064600559,0.0213390470247625,0.14188218155547,0.021659132730134,0.163541314285604
"4044","X2005","CR250220",1.015,1.603,0.127520219840187,0.0213390470247625,0.20441491240382,0.021659132730134,0.226074045133954
"4045","X2010","CR250220",1.015,1.603,0.142497786657025,0.0213390470247625,0.228423952011211,0.021659132730134,0.250083084741345
"4046","X2012","CR250220",1.015,1.603,0.143861376078895,0.0213390470247625,0.230609785854468,0.021659132730134,0.252268918584602
"4047","X2015","CR250220",1.015,1.603,0.146850442945559,0.0213390470247625,0.235401260041731,0.021659132730134,0.257060392771865
"4048","X2000","CR252183",1.015,1.6985,0.034400751794087,0.00124943483546729,0.0584296769222568,0.0012681763579993,0.0596978532802561
"4049","X2005","CR252183",1.015,1.6985,0.0234848903792728,0.00124943483546729,0.0398890863091949,0.0012681763579993,0.0411572626671942
"4050","X2010","CR252183",1.015,1.6985,0.0220080945875408,0.00124943483546729,0.0373807486569381,0.0012681763579993,0.0386489250149374
"4051","X2012","CR252183",1.015,1.6985,0.023892876913755,0.00124943483546729,0.0405820514380129,0.0012681763579993,0.0418502277960122
"4052","X2015","CR252183",1.015,1.6985,0.0243328620132788,0.00124943483546729,0.041329366129554,0.0012681763579993,0.0425975424875533
"4053","X2000","CR240183",1.015,1.6985,0.201864450814259,0,0.342866769708019,0,0.342866769708019
"4054","X2005","CR240183",1.015,1.6985,0.200801753491154,0,0.341061778304725,0,0.341061778304725
"4055","X2010","CR240183",1.015,1.6985,0.201176305272103,0,0.341697954504667,0,0.341697954504667
"4056","X2012","CR240183",1.015,1.6985,0.19450351120294,0,0.330364213778193,0,0.330364213778193
"4057","X2015","CR240183",1.015,1.6985,0.186561674722874,0,0.316875004516801,0,0.316875004516801
"4058","X2015","CR227183",1.015,1.6985,0.000259790595978237,0,0.000441254327269035,0,0.000441254327269035
"4059","X2000","CR236174",1.015,1.6985,0.000112285695640991,0,0.000190717254046223,0,0.000190717254046223
"4060","X2005","CR236174",1.015,1.6985,0.000616049716952567,0,0.00104636044424394,0,0.00104636044424394
"4061","X2010","CR236174",1.015,1.6985,0.000418401020440583,0,0.000710654133218331,0,0.000710654133218331
"4062","X2015","CR236174",1.015,1.6985,0.00205760375435169,0,0.00349483997676635,0,0.00349483997676635
"4063","X2000","CR240174",1.015,1.6985,0.000689222211047231,0.00149086275908313,0.00117064392546372,0.00151322570046937,0.00268386962593309
"4064","X2005","CR240174",1.015,1.6985,0.00586334285643153,0.00149086275908313,0.00995888784164896,0.00151322570046937,0.0114721135421183
"4065","X2010","CR240174",1.015,1.6985,0.00624370818290813,0.00149086275908313,0.0106049383486695,0.00151322570046937,0.0121181640491388
"4066","X2012","CR240174",1.015,1.6985,0.00710968040880142,0.00149086275908313,0.0120757921743492,0.00151322570046937,0.0135890178748186
"4067","X2015","CR240174",1.015,1.6985,0.0246941750523651,0.00149086275908313,0.0419430563264422,0.00151322570046937,0.0434562820269115
"4068","X2000","CR263201",1.015,1.603,0.098083974742193,0.00930383002268976,0.157228611511735,0.0094433874730301,0.166671998984765
"4069","X2005","CR263201",1.015,1.603,0.143582530277535,0.00930383002268976,0.230162796034889,0.0094433874730301,0.239606183507919
"4070","X2010","CR263201",1.015,1.603,0.136743004992053,0.00930383002268976,0.219199037002261,0.0094433874730301,0.228642424475291
"4071","X2012","CR263201",1.015,1.603,0.135084220409067,0.00930383002268976,0.216540005315734,0.0094433874730301,0.225983392788764
"4072","X2015","CR263201",1.015,1.603,0.156091619661747,0.00930383002268976,0.250214866317781,0.0094433874730301,0.259658253790811
"4073","X2005","CR244177",1.015,1.6985,0.000380940548855579,0,0.0006470275222312,0,0.0006470275222312
"4074","X2000","CR248188",1.015,1.6985,0.0101795985434505,2.63893608160339e-05,0.0172900481260506,2.67852012282744e-05,0.0173168333272789
"4075","X2005","CR248188",1.015,1.6985,0.0190395099614614,2.63893608160339e-05,0.0323386076695423,2.67852012282744e-05,0.0323653928707705
"4076","X2010","CR248188",1.015,1.6985,0.0285544467971439,2.63893608160339e-05,0.0484997278849489,2.67852012282744e-05,0.0485265130861772
"4077","X2012","CR248188",1.015,1.6985,0.0281109260459962,2.63893608160339e-05,0.0477464078891245,2.67852012282744e-05,0.0477731930903528
"4078","X2015","CR248188",1.015,1.6985,0.0268628178215983,2.63893608160339e-05,0.0456264960699848,2.67852012282744e-05,0.045653281271213
"4079","X2000","CR256185",1.015,1.6985,0.00982085604807711,0,0.016680723997659,0,0.016680723997659
"4080","X2005","CR256185",1.015,1.6985,0.0183624965439563,0,0.0311887003799097,0,0.0311887003799097
"4081","X2010","CR256185",1.015,1.6985,0.0211417715281928,0,0.0359092989406355,0,0.0359092989406355
"4082","X2012","CR256185",1.015,1.6985,0.0212589961900736,0,0.03610840502884,0,0.03610840502884
"4083","X2015","CR256185",1.015,1.6985,0.0220637001355388,0,0.0374751946802127,0,0.0374751946802127
"4084","X2000","CR261207",1.015,1.603,0.134622637691775,0.00136497707767748,0.215800088219915,0.00138545173384264,0.217185539953757
"4085","X2005","CR261207",1.015,1.603,0.167930327425535,0.00136497707767748,0.269192314863132,0.00138545173384264,0.270577766596975
"4086","X2010","CR261207",1.015,1.603,0.200185864218352,0.00136497707767748,0.320897940342018,0.00138545173384264,0.32228339207586
"4087","X2012","CR261207",1.015,1.603,0.198284602682545,0.00136497707767748,0.31785021810012,0.00138545173384264,0.319235669833962
"4088","X2015","CR261207",1.015,1.603,0.204783029726381,0.00136497707767748,0.328267196651388,0.00138545173384264,0.329652648385231
"4089","X2000","CR247207",1.015,1.6985,0.142178695158947,0.136071798874117,0.241490513727472,0.138112875857229,0.379603389584701
"4090","X2005","CR247207",1.015,1.6985,0.236939170617835,0.136071798874117,0.402441181294393,0.138112875857229,0.540554057151622
"4091","X2010","CR247207",1.015,1.6985,0.285661836730708,0.136071798874117,0.485196629687108,0.138112875857229,0.623309505544337
"4092","X2012","CR247207",1.015,1.6985,0.276828771332472,0.136071798874117,0.470193668108204,0.138112875857229,0.608306543965433
"4093","X2015","CR247207",1.015,1.6985,0.312597344624059,0.136071798874117,0.530946589843964,0.138112875857229,0.669059465701193
"4094","X2000","CR244207",1.015,1.603,0.0856297696801704,0.0533102437715775,0.137264520797313,0.0541098974281512,0.191374418225464
"4095","X2005","CR244207",1.015,1.603,0.126333633390158,0.0533102437715775,0.202512814324424,0.0541098974281512,0.256622711752575
"4096","X2010","CR244207",1.015,1.603,0.125352103870418,0.0533102437715775,0.20093942250428,0.0541098974281512,0.255049319932431
"4097","X2012","CR244207",1.015,1.603,0.131391056414584,0.0533102437715775,0.210619863432579,0.0541098974281512,0.26472976086073
"4098","X2015","CR244207",1.015,1.603,0.136950787937795,0.0533102437715775,0.219532113064285,0.0541098974281512,0.273642010492436
"4099","X2000","CR261220",1.015,1.603,0.0116933444629556,0.000364230396018167,0.0187444311741179,0.00036969385195844,0.0191141250260763
"4100","X2005","CR261220",1.015,1.603,0.0093889588361431,0.000364230396018167,0.0150505010143374,0.00036969385195844,0.0154201948662958
"4101","X2010","CR261220",1.015,1.603,0.00983847944116251,0.000364230396018167,0.0157710825441835,0.00036969385195844,0.0161407763961419
"4102","X2012","CR261220",1.015,1.603,0.00772427192792242,0.000364230396018167,0.0123820079004596,0.00036969385195844,0.0127517017524181
"4103","X2015","CR261220",1.015,1.603,0.00655230753536799,0.000364230396018167,0.0105033489791949,0.00036969385195844,0.0108730428311533
"4104","X2000","CR266220",1.015,1.603,0.0224067500183721,0.0092938135540784,0.0359180202794505,0.00943322075738957,0.0453512410368401
"4105","X2005","CR266220",1.015,1.603,0.00655919724124187,0.0092938135540784,0.0105143931777107,0.00943322075738957,0.0199476139351003
"4106","X2010","CR266220",1.015,1.603,0.00696043675574645,0.0092938135540784,0.0111575801194616,0.00943322075738957,0.0205908008768511
"4107","X2012","CR266220",1.015,1.603,0.0072181920682581,0.0092938135540784,0.0115707618854177,0.00943322075738957,0.0210039826428073
"4108","X2015","CR266220",1.015,1.603,0.00258487943949189,0.0092938135540784,0.0041435617415055,0.00943322075738957,0.0135767824988951
"4109","X2005","CR234174",1.015,1.6985,0.000278115879100903,0,0.000472379820652883,0,0.000472379820652883
"4110","X2010","CR234174",1.015,1.6985,0.000921786456401615,0,0.00156565429619814,0,0.00156565429619814
"4111","X2012","CR234174",1.015,1.6985,0.000600760725497579,0,0.00102039209225764,0,0.00102039209225764
"4112","X2015","CR234174",1.015,1.6985,0.00204424190359407,0,0.00347214487325453,0,0.00347214487325453
"4113","X2000","CR253188",1.015,1.6985,0.199480289981261,0.000167272528381233,0.338817272533171,0.000169781616306952,0.338987054149478
"4114","X2005","CR253188",1.015,1.6985,0.290078484667836,0.000167272528381233,0.49269830620832,0.000169781616306952,0.492868087824627
"4115","X2010","CR253188",1.015,1.6985,0.346895563230242,0.000167272528381233,0.589202114146567,0.000169781616306952,0.589371895762874
"4116","X2012","CR253188",1.015,1.6985,0.32328681108284,0.000167272528381233,0.549102648624203,0.000169781616306952,0.54927243024051
"4117","X2015","CR253188",1.015,1.6985,0.326985981542732,0.000167272528381233,0.555385689650329,0.000169781616306952,0.555555471266636
"4118","X2000","CR268188",1.015,1.6985,0.164554105316352,0,0.279495147879823,0,0.279495147879823
"4119","X2005","CR268188",1.015,1.6985,0.195631266975694,0,0.332279706958216,0,0.332279706958216
"4120","X2010","CR268188",1.015,1.6985,0.21178636527229,0,0.359719141414985,0,0.359719141414985
"4121","X2012","CR268188",1.015,1.6985,0.250248036041315,0,0.425046289216174,0,0.425046289216174
"4122","X2015","CR268188",1.015,1.6985,0.216714304143536,0,0.368089245587795,0,0.368089245587795
"4123","X2000","CR227184",1.015,1.6985,0.000130208905750932,0,0.000221159826417957,0,0.000221159826417957
"4124","X2005","CR227184",1.015,1.6985,1.80832157114278e-05,0,3.07143418858601e-05,0,3.07143418858601e-05
"4125","X2010","CR227184",1.015,1.6985,0.000626982267217891,0,0.00106492938086959,0,0.00106492938086959
"4126","X2012","CR227184",1.015,1.6985,8.54451331660102e-05,0,0.000145128558682468,0,0.000145128558682468
"4127","X2015","CR227184",1.015,1.6985,0.00331077746648884,0,0.0056233555268313,0,0.0056233555268313
"4128","X2000","CR255191",1.015,1.6985,0.00179002684421974,5.09321886423798e-07,0.00304036059490723,5.16961714720155e-07,0.00304087755662195
"4129","X2005","CR255191",1.015,1.6985,0.00412855020963248,5.09321886423798e-07,0.00701234253106076,5.16961714720155e-07,0.00701285949277548
"4130","X2010","CR255191",1.015,1.6985,0.00400384411756302,5.09321886423798e-07,0.00680052923368079,5.16961714720155e-07,0.00680104619539551
"4131","X2012","CR255191",1.015,1.6985,0.00341225057022787,5.09321886423798e-07,0.00579570759353204,5.16961714720155e-07,0.00579622455524676
"4132","X2015","CR255191",1.015,1.6985,0.00413021029075789,5.09321886423798e-07,0.00701516217885227,5.16961714720155e-07,0.00701567914056699
"4133","X2000","CR268198",1.015,1.603,0.128206967853726,0.0834934032868841,0.205515769469523,0.0847458043361873,0.290261573805711
"4134","X2005","CR268198",1.015,1.603,0.220861698465488,0.0834934032868841,0.354041302640178,0.0847458043361873,0.438787106976365
"4135","X2010","CR268198",1.015,1.603,0.25612615530982,0.0834934032868841,0.410570226961642,0.0847458043361873,0.495316031297829
"4136","X2012","CR268198",1.015,1.603,0.278081083034477,0.0834934032868841,0.445763976104266,0.0847458043361873,0.530509780440453
"4137","X2015","CR268198",1.015,1.603,0.313622251928383,0.0834934032868841,0.502736469841199,0.0847458043361873,0.587482274177386
"4138","X2000","CR238202",1.015,1.6985,0.117969223094253,0.00818835459162163,0.200370725425588,0.00831117991049596,0.208681905336084
"4139","X2005","CR238202",1.015,1.6985,0.171560005461271,0.00818835459162163,0.291394669275968,0.00831117991049596,0.299705849186464
"4140","X2010","CR238202",1.015,1.6985,0.1726117901257,0.00818835459162163,0.293181125528502,0.00831117991049596,0.301492305438998
"4141","X2012","CR238202",1.015,1.6985,0.180562270853381,0.00818835459162163,0.306685017044468,0.00831117991049596,0.314996196954964
"4142","X2015","CR238202",1.015,1.6985,0.172045362470515,0.00818835459162163,0.29221904815617,0.00831117991049596,0.300530228066666
"4143","X2000","CR263188",1.015,1.6985,0.0403175284630242,0.00198125593894704,0.0684793220944466,0.00201097477803125,0.0704902968724779
"4144","X2005","CR263188",1.015,1.6985,0.0788922517930114,0.00198125593894704,0.13399848967043,0.00201097477803125,0.136009464448461
"4145","X2010","CR263188",1.015,1.6985,0.101024965683449,0.00198125593894704,0.171590904213338,0.00201097477803125,0.173601878991369
"4146","X2012","CR263188",1.015,1.6985,0.0912401680321167,0.00198125593894704,0.15497142540255,0.00201097477803125,0.156982400180581
"4147","X2015","CR263188",1.015,1.6985,0.0926978713417007,0.00198125593894704,0.157447334473879,0.00201097477803125,0.15945830925191
"4148","X2000","CR259184",1.015,1.6985,0.00692777784621531,0,0.0117668306717967,0,0.0117668306717967
"4149","X2005","CR259184",1.015,1.6985,0.0053695531891421,0,0.00912018609175786,0,0.00912018609175786
"4150","X2010","CR259184",1.015,1.6985,0.0103885379399925,0,0.0176449316910772,0,0.0176449316910772
"4151","X2012","CR259184",1.015,1.6985,0.00473762483715363,0,0.00804685578590544,0,0.00804685578590544
"4152","X2015","CR259184",1.015,1.6985,0.00700726369418581,0,0.0119018373845746,0,0.0119018373845746
"4153","X2015","CR239185",1.015,1.6985,0.000609044258189441,0,0.00103446167253476,0,0.00103446167253476
"4154","X2000","CR253198",1.015,1.6985,0.000206786037253518,7.44724808119579e-08,0.000351226084275101,7.55895680241373e-08,0.000351301673843125
"4155","X2005","CR253198",1.015,1.6985,0.000166979199847604,7.44724808119579e-08,0.000283614170941156,7.55895680241373e-08,0.00028368976050918
"4156","X2010","CR253198",1.015,1.6985,0.000189582546311723,7.44724808119579e-08,0.000322005954910461,7.55895680241373e-08,0.000322081544478485
"4157","X2012","CR253198",1.015,1.6985,0.000197695698570531,7.44724808119579e-08,0.000335786144022047,7.55895680241373e-08,0.000335861733590071
"4158","X2015","CR253198",1.015,1.6985,0.000422999657279014,7.44724808119579e-08,0.000718464917888405,7.55895680241373e-08,0.000718540507456429
"4159","X2000","CR231180",1.015,1.6985,0.000295446258166799,0,0.000501815469496309,0,0.000501815469496309
"4160","X2005","CR231180",1.015,1.6985,0.000303000447189882,0,0.000514646259552014,0,0.000514646259552014
"4161","X2015","CR231180",1.015,1.6985,0.000257097621367278,0,0.000436680309892321,0,0.000436680309892321
"4162","X2000","CR245180",1.015,1.6985,8.42934418947308e-05,0,0.0001431724110582,0,0.0001431724110582
"4163","X2005","CR245180",1.015,1.6985,3.80987356204199e-05,0,6.47107024512832e-05,0,6.47107024512832e-05
"4164","X2015","CR245180",1.015,1.6985,2.44434037859424e-05,0,4.15171213304231e-05,0,4.15171213304231e-05
"4165","X2000","CR222180",1.015,1.6985,0.000926204916623648,0,0.00157315905088527,0,0.00157315905088527
"4166","X2005","CR222180",1.015,1.6985,0.00159785711015181,0,0.00271396030159285,0,0.00271396030159285
"4167","X2010","CR222180",1.015,1.6985,0.00182838921299855,0,0.00310551907827803,0,0.00310551907827803
"4168","X2012","CR222180",1.015,1.6985,0.000406166855124789,0,0.000689874403429454,0,0.000689874403429454
"4169","X2015","CR222180",1.015,1.6985,0.00164796183758647,0,0.00279906318114061,0,0.00279906318114061
"4170","X2012","CR234180",1.015,1.6985,0.000514837671037382,0,0.000874451784256993,0,0.000874451784256993
"4171","X2000","CR213196",1.015,1.6985,0.000476051949426417,0,0.000808574236100769,0,0.000808574236100769
"4172","X2000","CR260179",1.015,1.6985,0.000964989279424254,0,0.00163903429110209,0,0.00163903429110209
"4173","X2010","CR260179",1.015,1.6985,0.00339258713903972,0,0.00576230925565897,0,0.00576230925565897
"4174","X2012","CR260179",1.015,1.6985,0.00335842764296648,0,0.00570428935157856,0,0.00570428935157856
"4175","X2015","CR260179",1.015,1.6985,0.0105808961026215,0,0.0179716520303026,0,0.0179716520303026
"4176","X2005","CR231173",1.015,1.6985,0.00137594211964257,0,0.0023370376902129,0,0.0023370376902129
"4177","X2000","CR238175",1.015,1.6985,0.161543712518426,0.000701751173963069,0.274381995712547,0.000712277441572515,0.275094273154119
"4178","X2005","CR238175",1.015,1.6985,0.18528668774654,0.000701751173963069,0.314709439137498,0.000712277441572515,0.315421716579071
"4179","X2010","CR238175",1.015,1.6985,0.195223727380607,0.000701751173963069,0.331587500955961,0.000712277441572515,0.332299778397533
"4180","X2012","CR238175",1.015,1.6985,0.189468383239153,0.000701751173963069,0.321812048931701,0.000712277441572515,0.322524326373273
"4181","X2015","CR238175",1.015,1.6985,0.208171443437401,0.000701751173963069,0.353579196678425,0.000712277441572515,0.354291474119998
"4182","X2005","CR256180",1.015,1.6985,0.00643277661187051,0,0.0109260710752621,0,0.0109260710752621
"4183","X2010","CR236180",1.015,1.6985,2.10137315202464e-05,0,3.56918229871386e-05,0,3.56918229871386e-05
"4184","X2012","CR236180",1.015,1.6985,0.00216240857536776,0,0.00367285096526215,0,0.00367285096526215
"4185","X2000","CR240180",1.015,1.6985,0.00368599832712864,0,0.00626066815862799,0,0.00626066815862799
"4186","X2005","CR240180",1.015,1.6985,0.00772003242316585,0,0.0131124750707472,0,0.0131124750707472
"4187","X2010","CR240180",1.015,1.6985,0.00788431713928601,0,0.0133915126610773,0,0.0133915126610773
"4188","X2012","CR240180",1.015,1.6985,0.00752611820285894,0,0.0127831117675559,0,0.0127831117675559
"4189","X2015","CR240180",1.015,1.6985,0.0112493182695853,0,0.0191069670808907,0,0.0191069670808907
"4190","X2010","CR244208",1.015,1.603,0.013532272093459,0.122820410984755,0.0216922321658147,0.124662717149526,0.146354949315341
"4191","X2012","CR244208",1.015,1.603,0.0168499590953137,0.122820410984755,0.0270104844297878,0.124662717149526,0.151673201579314
"4192","X2015","CR244208",1.015,1.603,0.018307162920666,0.122820410984755,0.0293463821618276,0.124662717149526,0.154009099311354
"4193","X2000","CR263198",1.015,1.603,0.105141463359249,0.00180868553042132,0.168541765764877,0.00183581581337764,0.170377581578254
"4194","X2005","CR263198",1.015,1.603,0.175156650041682,0.00180868553042132,0.280776110016816,0.00183581581337764,0.282611925830194
"4195","X2010","CR263198",1.015,1.603,0.186743932321155,0.00180868553042132,0.299350523510811,0.00183581581337764,0.301186339324189
"4196","X2012","CR263198",1.015,1.603,0.187015250474172,0.00180868553042132,0.299785446510098,0.00183581581337764,0.301621262323476
"4197","X2015","CR263198",1.015,1.603,0.176741531845354,0.00180868553042132,0.283316675548103,0.00183581581337764,0.285152491361481
"4198","X2005","CR229180",1.015,1.6985,0.00201915729643611,0,0.00342953866799674,0,0.00342953866799674
"4199","X2000","CR261208",1.015,1.603,0.152799423375794,0.00772794065248475,0.244937475671398,0.00784385976227202,0.25278133543367
"4200","X2005","CR261208",1.015,1.603,0.218120058014486,0.00772794065248475,0.349646452997221,0.00784385976227202,0.357490312759493
"4201","X2010","CR261208",1.015,1.603,0.240220184879436,0.00772794065248475,0.385072956361735,0.00784385976227202,0.392916816124007
"4202","X2012","CR261208",1.015,1.603,0.24612290944115,0.00772794065248475,0.394535023834164,0.00784385976227202,0.402378883596436
"4203","X2015","CR261208",1.015,1.603,0.263217736370178,0.00772794065248475,0.421938031401395,0.00784385976227202,0.429781891163667
"4204","X2000","CR247208",1.015,1.6985,0.125866147207517,0.10400342621871,0.213783651031968,0.105563477611991,0.319347128643959
"4205","X2005","CR247208",1.015,1.6985,0.21979403910503,0.10400342621871,0.373320175419894,0.105563477611991,0.478883653031885
"4206","X2010","CR247208",1.015,1.6985,0.251771880641984,0.10400342621871,0.427634539270409,0.105563477611991,0.5331980168824
"4207","X2012","CR247208",1.015,1.6985,0.256292798825632,0.10400342621871,0.435313318805336,0.105563477611991,0.540876796417328
"4208","X2015","CR247208",1.015,1.6985,0.292952603115433,0.10400342621871,0.497579996391563,0.105563477611991,0.603143474003554
"4209","X2000","CR250208",1.015,1.603,0.209673229201065,0.269125023596016,0.336106186409308,0.273161898949956,0.609268085359264
"4210","X2005","CR250208",1.015,1.603,0.313458042550508,0.269125023596016,0.502473242208464,0.273161898949956,0.77563514115842
"4211","X2010","CR250208",1.015,1.603,0.350290734859287,0.269125023596016,0.561516047979436,0.273161898949956,0.834677946929392
"4212","X2012","CR250208",1.015,1.603,0.363677142503223,0.269125023596016,0.582974459432666,0.273161898949956,0.856136358382622
"4213","X2015","CR250208",1.015,1.603,0.386219195265531,0.269125023596016,0.619109370010647,0.273161898949956,0.892271268960603
"4214","X2000","CR266208",1.015,1.603,0.00948514638778479,0.0157745910256812,0.015204689659619,0.0160112098910664,0.0312158995506854
"4215","X2005","CR266208",1.015,1.603,0.0139630908642657,0.0157745910256812,0.0223828346554179,0.0160112098910664,0.0383940445464843
"4216","X2010","CR266208",1.015,1.603,0.0141914329237566,0.0157745910256812,0.0227488669767819,0.0160112098910664,0.0387600768678483
"4217","X2012","CR266208",1.015,1.603,0.0186023729997502,0.0157745910256812,0.0298196039185996,0.0160112098910664,0.045830813809666
"4218","X2015","CR266208",1.015,1.603,0.0378120921251696,0.0157745910256812,0.0606127836766469,0.0160112098910664,0.0766239935677134
"4219","X2000","CR241208",1.015,1.603,0.0949188702217578,0.0930412240208208,0.152154948965478,0.0944368423811331,0.246591791346611
"4220","X2005","CR241208",1.015,1.603,0.179637763397917,0.0930412240208208,0.287959334726861,0.0944368423811331,0.382396177107994
"4221","X2010","CR241208",1.015,1.603,0.2111028567282,0.0930412240208208,0.338397879335305,0.0944368423811331,0.432834721716438
"4222","X2012","CR241208",1.015,1.603,0.207049350051338,0.0930412240208208,0.331900108132295,0.0944368423811331,0.426336950513428
"4223","X2015","CR241208",1.015,1.603,0.224605806026771,0.0930412240208208,0.360043107060914,0.0944368423811331,0.454479949442047
"4224","X2000","CR219200",1.015,1.6985,0.000735018142402933,0,0.00124842831487138,0,0.00124842831487138
"4225","X2010","CR219200",1.015,1.6985,0.000431163401398237,0,0.000732331037274905,0,0.000732331037274905
"4226","X2012","CR219200",1.015,1.6985,0.00121991051791619,0,0.00207201801468065,0,0.00207201801468065
"4227","X2015","CR219200",1.015,1.6985,0.000891774283002654,0,0.00151467861968001,0,0.00151467861968001
"4228","X2000","CR245195",1.015,1.6985,0.000164279232329866,0,0.000279028276112278,0,0.000279028276112278
"4229","X2000","CR214195",1.015,1.6985,0.0267186442694701,0,0.045381617291695,0,0.045381617291695
"4230","X2005","CR214195",1.015,1.6985,0.0375255238298979,0,0.0637371022250816,0,0.0637371022250816
"4231","X2010","CR214195",1.015,1.6985,0.033589379067723,0,0.0570515603465275,0,0.0570515603465275
"4232","X2012","CR214195",1.015,1.6985,0.033604229235999,0,0.0570767833573442,0,0.0570767833573442
"4233","X2015","CR214195",1.015,1.6985,0.0320283137067169,0,0.0544000908308587,0,0.0544000908308587
"4234","X2000","CR216195",1.015,1.6985,0.0036940414646616,0,0.00627432942772773,0,0.00627432942772773
"4235","X2005","CR216195",1.015,1.6985,0.00306160109367489,0,0.00520012945760681,0,0.00520012945760681
"4236","X2010","CR216195",1.015,1.6985,0.00577350509607663,0,0.00980629840568616,0,0.00980629840568616
"4237","X2012","CR216195",1.015,1.6985,0.00347866571283731,0,0.00590851371325417,0,0.00590851371325417
"4238","X2015","CR216195",1.015,1.6985,0.00338516039619327,0,0.00574969493293427,0,0.00574969493293427
"4239","X2000","CR228180",1.015,1.6985,0.000918322546006799,0,0.00155977084439255,0,0.00155977084439255
"4240","X2005","CR228180",1.015,1.6985,0.00182477649361087,0,0.00309938287439806,0,0.00309938287439806
"4241","X2010","CR228180",1.015,1.6985,0.00177861883845979,0,0.00302098409712395,0,0.00302098409712395
"4242","X2012","CR228180",1.015,1.6985,0.000117083927880412,0,0.00019886705150488,0,0.00019886705150488
"4243","X2015","CR228180",1.015,1.6985,0.00120015574677207,0,0.00203846453589236,0,0.00203846453589236
"4244","X2000","CR223184",1.015,1.6985,0.000664341488668831,0,0.00112838401850401,0,0.00112838401850401
"4245","X2005","CR223184",1.015,1.6985,0.000767030494503353,0,0.00130280129491394,0,0.00130280129491394
"4246","X2010","CR223184",1.015,1.6985,0.000805980984749044,0,0.00136895870259625,0,0.00136895870259625
"4247","X2012","CR223184",1.015,1.6985,0.000535817454166795,0,0.000910085945902301,0,0.000910085945902301
"4248","X2015","CR223184",1.015,1.6985,0.00126411027811586,0,0.00214709130737979,0,0.00214709130737979
"4249","X2000","CR256195",1.015,1.6985,0.00584524542105678,0,0.00992814934766494,0,0.00992814934766494
"4250","X2005","CR256195",1.015,1.6985,0.0280020872353447,0,0.047561545169233,0,0.047561545169233
"4251","X2010","CR256195",1.015,1.6985,0.0522856143871995,0,0.0888071160366584,0,0.0888071160366584
"4252","X2012","CR256195",1.015,1.6985,0.0596728872751765,0,0.101354399036887,0,0.101354399036887
"4253","X2015","CR256195",1.015,1.6985,0.06221451832582,0,0.105671359376405,0,0.105671359376405
"4254","X2000","CR262195",1.015,1.6985,0.370241771503938,0.00238374310788083,0.628855648899439,0.00241949925449904,0.631275148153938
"4255","X2005","CR262195",1.015,1.6985,0.418459990283745,0.00238374310788083,0.71075429349694,0.00241949925449904,0.713173792751439
"4256","X2010","CR262195",1.015,1.6985,0.416691481466892,0.00238374310788083,0.707750481271516,0.00241949925449904,0.710169980526015
"4257","X2012","CR262195",1.015,1.6985,0.436360586864397,0.00238374310788083,0.741158456789178,0.00241949925449904,0.743577956043677
"4258","X2015","CR262195",1.015,1.6985,0.390885623114719,0.00238374310788083,0.66391923086035,0.00241949925449904,0.666338730114849
"4259","X2000","CR271195",1.015,1.603,0.00821262910664218,0.0375639346880535,0.0131648444579474,0.0381273937083743,0.0512922381663217
"4260","X2005","CR271195",1.015,1.603,0.0227823126721159,0.0375639346880535,0.0365200472134018,0.0381273937083743,0.074647440921776
"4261","X2010","CR271195",1.015,1.603,0.0283487920590026,0.0375639346880535,0.0454431136705812,0.0381273937083743,0.0835705073789555
"4262","X2012","CR271195",1.015,1.603,0.0315306446596702,0.0375639346880535,0.0505436233894514,0.0381273937083743,0.0886710170978256
"4263","X2015","CR271195",1.015,1.603,0.0400553362036462,0.0375639346880535,0.0642087039344448,0.0381273937083743,0.102336097642819
"4264","X2000","CR231195",1.015,1.6985,0.016219607016363,0,0.0275490025172926,0,0.0275490025172926
"4265","X2005","CR231195",1.015,1.6985,0.0185737716504747,0,0.0315475511483313,0,0.0315475511483313
"4266","X2010","CR231195",1.015,1.6985,0.0230197456674117,0,0.0390990380160987,0,0.0390990380160987
"4267","X2012","CR231195",1.015,1.6985,0.0306539054657124,0,0.0520656584335124,0,0.0520656584335124
"4268","X2015","CR231195",1.015,1.6985,0.0288537334029027,0,0.0490080661848303,0,0.0490080661848303
"4269","X2000","CR274195",1.015,1.603,0.0077596472277268,1.2429687190321e-05,0.0124387145060461,1.26161324981758e-05,0.0124513306385442
"4270","X2005","CR274195",1.015,1.603,0.0257368707434003,1.2429687190321e-05,0.0412562038016706,1.26161324981758e-05,0.0412688199341688
"4271","X2010","CR274195",1.015,1.603,0.0231698893464064,1.2429687190321e-05,0.0371413326222894,1.26161324981758e-05,0.0371539487547876
