"","ID","Country","area_km2","Year","dEDD_total","dEDD_ghg","dEDD_luc","floss","soyarea","Forarea","Y0","dyt","dyl","dyg","CRVln","areasoyp","Scenario","CD_Bioma"
"5308","CR249208","Brazil",2991,"X2020",87.7583084106445,30.7388954162598,48.5410652160645,-101.26,118.33,0.00906051487796724,3.33063909482956,-0.355184817530367,-0.21549734781383,-0.142466022723779,386.002664827632,0.395620193915079,"IDC3NoFC",3
"5309","CR249208","Brazil",2991,"X2025",119.176811218262,56.7485618591309,48.0866394042969,-101.26,115.53,0.00906051487796724,3.50896820616722,-0.448924830903477,-0.213712829981376,-0.24703972581146,403.302418497081,0.386258776328987,"IDC3NoFC",3
"5310","CR249208","Brazil",2991,"X2030",108.573043823242,48.0403137207031,48.0870742797852,-101.26,182.54,0.00906051487796724,3.68729731750488,-0.418919059311347,-0.213714539664602,-0.213530682433655,423.802022453825,0.610297559344701,"IDC3NoFC",3
"5311","CR249208","Brazil",2991,"X2035",138.389007568359,71.6904983520508,48.9964637756348,-101.26,232.08,0.00906051487796724,3.86836995363235,-0.499398567209331,-0.217281622541491,-0.301243178243339,452.03472152238,0.77592778335005,"IDC3NoFC",3
"5312","CR249208","Brazil",2991,"X2040",130.87873840332,70.8529891967773,44.0360679626465,-101.26,239.62,0.00906051487796724,4.04944258975983,-0.480242900048309,-0.197625915078508,-0.298310966966034,430.387786019761,0.801136743564025,"IDC3NoFC",3
"5313","CR249208","Brazil",2991,"X2045",154.856536865234,92.2654571533203,43.1457862854004,-101.26,239.62,0.00906051487796724,4.22228465151787,-0.538965630403916,-0.194046259003374,-0.369553692474124,440.629511389816,0.801136743564025,"IDC3NoFC",3
"5314","CR249208","Brazil",2991,"X2050",144.599426269531,83.5014419555664,43.1453094482422,-101.26,NA,0.00906051487796724,4.39512671327591,-0.514704420469195,-0.194044337457626,-0.341313257154161,458.662434812302,NA,"IDC3NoFC",3
"5315","CR249209","Brazil",2985,"X2015",66.8447341918945,22.8270206451416,39.1517562866211,-81.36,58.19,0.0193299832495812,3.02541229152679,-0.284106360299012,-0.177789456791706,-0.107862582902822,289.275310158671,0.194941373534338,"IDC3NoFC",3
"5316","CR249209","Brazil",2985,"X2020",70.5320281982422,33.2785377502441,31.5890522003174,-81.36,58.82,0.0193299832495812,3.22746091556549,-0.297183988854333,-0.146103477870415,-0.153286326037927,253.595967623873,0.197051926298157,"IDC3NoFC",3
"5317","CR249209","Brazil",2985,"X2025",102.679237365723,61.3954391479492,31.5889186859131,-81.36,58.28,0.0193299832495812,3.40026565980911,-0.40154035719672,-0.146102907832797,-0.264332622933704,267.172963022478,0.195242881072027,"IDC3NoFC",3
"5318","CR249209","Brazil",2985,"X2030",92.051887512207,52.0496978759766,31.5902271270752,-81.36,58.28,0.0193299832495812,3.57307040405273,-0.368880111939051,-0.146108494185042,-0.229139988523769,280.761682570796,0.195242881072027,"IDC3NoFC",3
"5319","CR249209","Brazil",2985,"X2035",121.444679260254,77.9996337890625,31.590503692627,-81.36,72.11,0.0193299832495812,3.74853368282318,-0.455138364463454,-0.146109674969103,-0.322941885772537,294.551467040717,0.241574539363484,"IDC3NoFC",3
"5320","CR249209","Brazil",2985,"X2040",125.814666748047,75.6244506835938,36.9024963378906,-81.36,113.89,0.0193299832495812,3.92399696159363,-0.466914435399184,-0.168490438809488,-0.314853265984449,355.569680636963,0.381541038525963,"IDC3NoFC",3
"5321","CR249209","Brazil",2985,"X2045",163.721618652344,98.8525924682617,45.1039886474609,-81.36,164.84,0.0193299832495812,4.0914846367836,-0.558954878861216,-0.201898856431325,-0.389979650381758,444.258332054989,0.552227805695142,"IDC3NoFC",3
"5322","CR249209","Brazil",2985,"X2050",146.157012939453,92.3633041381836,37.8002548217773,-81.36,171.43,0.0193299832495812,4.25897231197357,-0.518469191177408,-0.172214547994739,-0.369862053389057,394.453170097881,0.574304857621441,"IDC3NoFC",3
"5323","CR249210","Brazil",2978,"X2015",59.3151969909668,25.1791477203369,30.2823524475098,-42.44,5.64,0.022632639355272,3.17324362230301,-0.256640858992676,-0.14050628127036,-0.118293230027946,239.783863450673,0.018938885157824,"IDC3NoFC",3
"5324","CR249210","Brazil",2978,"X2020",69.4732437133789,36.838996887207,27.6178379058838,-42.56,8.91,0.022229684351914,3.3851649889946,-0.293453469585458,-0.128978997672003,-0.168226394893228,234.811647694919,0.0299194089993284,"IDC3NoFC",3
"5325","CR249210","Brazil",2978,"X2025",98.9976959228516,65.8511047363281,25.396463394165,-42.56,6.02,0.022229684351914,3.56641352629662,-0.39042207017125,-0.119250753225916,-0.280540845594439,228.724995137506,0.0202149093351242,"IDC3NoFC",3
"5326","CR249210","Brazil",2978,"X2030",88.843864440918,54.1208114624023,27.651294708252,-42.7,7.2,0.0217595701813298,3.74766206359863,-0.358675251356114,-0.12912469337305,-0.237081491383626,260.24987143449,0.0241773002014775,"IDC3NoFC",3
"5327","CR249210","Brazil",2978,"X2035",117.989059448242,81.4142074584961,26.8133430480957,-42.92,11.38,0.0210208193418402,3.93169903993607,-0.445642391204349,-0.125468281936823,-0.334403093580034,265.29863501006,0.0382135661517797,"IDC3NoFC",3
"5328","CR249210","Brazil",2978,"X2040",129.579650878906,78.7494888305664,37.8237571716309,-43.25,17.98,0.0199126930826058,4.1157360162735,-0.476855861988176,-0.172311816795997,-0.325475610191127,381.402355334158,0.0603760913364674,"IDC3NoFC",3
"5329","CR249210","Brazil",2978,"X2045",169.633483886719,104.084060668945,46.0087127685547,-43.79,28.41,0.018099395567495,4.29140767550468,-0.571801077609778,-0.205501009679678,-0.405729278499498,474.279694599621,0.0953995970449966,"IDC3NoFC",3
"5330","CR249210","Brazil",2978,"X2050",169.461364746094,95.7575149536133,53.0141983032227,-44.51,44.88,0.0156816655473472,4.46707933473587,-0.571432412844183,-0.23284851320447,-0.380465924614633,559.394165869004,0.150705171255876,"IDC3NoFC",3
"5331","CR249211","Brazil",2972,"X2015",49.3375434875488,26.9483890533447,19.9782772064209,-13.46,2.99,0.0130888290713324,3.08811822128296,-0.218615331758824,-0.0950642986443931,-0.126058592691561,157.881834587865,0.0100605652759085,"IDC3NoFC",3
"5332","CR249211","Brazil",2972,"X2020",75.0291442871094,39.6835975646973,30.2175903320312,-13.69,4.73,0.0123149394347241,3.29435458755493,-0.31281086669252,-0.140227923047797,-0.179972979816544,248.442357758227,0.0159152086137281,"IDC3NoFC",3
"5333","CR249211","Brazil",2972,"X2025",120.989700317383,70.5308837890625,39.4348373413086,-14.04,7.47,0.0111372812920592,3.47074095344543,-0.453897450669761,-0.17895239472205,-0.297179967297354,334.02618445146,0.0251345895020188,"IDC3NoFC",3
"5334","CR249211","Brazil",2972,"X2030",116.705474853516,58.3211250305176,47.3622093200684,-14.04,11.8,0.0111372812920592,3.64712731933594,-0.442073125386122,-0.210859615310501,-0.252936899218558,413.585336213745,0.0397039030955585,"IDC3NoFC",3
"5335","CR249211","Brazil",2972,"X2035",152.246887207031,84.9989318847656,50.9001617431641,-14.04,16.93,0.0111372812920592,3.82622732162476,-0.532910521103989,-0.22469657390963,-0.346226723353493,462.36826351662,0.0569650067294751,"IDC3NoFC",3
"5336","CR249211","Brazil",2972,"X2040",150.403793334961,82.2981414794922,51.9194641113281,-14.04,26.75,0.0111372812920592,4.00532732391357,-0.528586177498331,-0.228637865051379,-0.337338321182529,492.500830738661,0.0900067294751009,"IDC3NoFC",3
"5337","CR249211","Brazil",2972,"X2045",164.649139404297,109.188278198242,39.4370079040527,-14.04,42.27,0.0111372812920592,4.17628641700745,-0.560995535836576,-0.178961305350413,-0.420703817639101,401.94831502947,0.142227456258412,"IDC3NoFC",3
"5338","CR249211","Brazil",2972,"X2050",144.155487060547,101.415840148926,30.7809982299805,-14.04,49.24,0.0111372812920592,4.34724551010132,-0.513626015367703,-0.142646526690322,-0.397747930218256,333.500252410558,0.165679676985195,"IDC3NoFC",3
"5339","CR249212","Brazil",2965,"X2015",52.7858619689941,27.2916488647461,22.7680377960205,-28.52,0.99,0.0425295109612142,3.04263109445572,-0.231972170255852,-0.107599440069105,-0.127557251063947,176.067869249532,0.0033389544688027,"IDC3NoFC",3
"5340","CR249212","Brazil",2965,"X2020",67.5576782226562,40.8301963806152,22.7676258087158,-28.52,1.24,0.0425295109612142,3.24582965612412,-0.286653777671862,-0.107597601778704,-0.184660739579413,187.823147190903,0.00418212478920742,"IDC3NoFC",3
"5341","CR249212","Brazil",2965,"X2025",102.499771118164,73.0487213134766,22.7676258087158,-28.52,1.96,0.0425295109612142,3.4196178996563,-0.401003099651736,-0.107597601778704,-0.305972439388644,197.87957599437,0.00661045531197302,"IDC3NoFC",3
"5342","CR249212","Brazil",2965,"X2030",87.7137222290039,59.3885307312012,22.7674789428711,-28.52,3.1,0.0425295109612142,3.59340614318848,-0.355041052271851,-0.107596946461304,-0.256913375558713,207.934738374795,0.0104553119730185,"IDC3NoFC",3
"5343","CR249212","Brazil",2965,"X2035",133.267242431641,84.2006225585938,37.1176300048828,-28.52,4.89,0.0425295109612142,3.76986805200577,-0.486413191929992,-0.169384386432906,-0.343611941794141,343.415840006657,0.0164924114671164,"IDC3NoFC",3
"5344","CR249212","Brazil",2965,"X2040",142.946548461914,82.5161895751953,46.102180480957,-28.52,7.73,0.0425295109612142,3.94632996082306,-0.510677130377454,-0.205872222947441,-0.338060388083533,436.930082232773,0.026070826306914,"IDC3NoFC",3
"5345","CR249212","Brazil",2965,"X2045",184.768585205078,111.066650390625,52.7657051086426,-28.52,12.22,0.0425295109612142,4.11477087378502,-0.603009499195339,-0.231894761206558,-0.426119017632051,513.16543058565,0.0412141652613828,"IDC3NoFC",3
"5346","CR249212","Brazil",2965,"X2050",183.514114379883,104.572662353516,57.4626350402832,-28.52,19.3,0.0425295109612142,4.28321178674698,-0.600511608551719,-0.249723276024008,-0.407179314930784,575.240387922753,0.0650927487352445,"IDC3NoFC",3
"5347","CR249213","Brazil",2957,"X2015",55.6797218322754,28.9631748199463,23.6456432342529,-115.81,0.97,0.110585052417991,2.66952818059921,-0.243004983781428,-0.111506739054879,-0.134818419216744,160.087131565296,0.00328035170781197,"IDC3NoFC",3
"5348","CR249213","Brazil",2957,"X2020",68.1825714111328,43.3357925415039,20.892614364624,-115.81,1.06,0.110585052417991,2.84780950021744,-0.288879125326802,-0.0991919380078727,-0.194811576672546,151.917606002563,0.00358471423740277,"IDC3NoFC",3
"5349","CR249213","Brazil",2957,"X2025",103.113388061523,75.7294082641602,20.892614364624,-115.81,0.99,0.110585052417991,3.00028694462776,-0.402838056546108,-0.0991919380078727,-0.315212728373119,160.051579964809,0.00334798782549882,"IDC3NoFC",3
"5350","CR249213","Brazil",2957,"X2030",88.3629455566406,62.0170631408691,20.892614364624,-115.81,1.37,0.110585052417991,3.15276438903809,-0.357131269862535,-0.0991919380078727,-0.266615615650162,168.185553927055,0.00463307406154887,"IDC3NoFC",3
"5351","CR249213","Brazil",2957,"X2035",113.243667602539,85.1750030517578,20.892614364624,-115.81,1.94,0.110585052417991,3.30758764028549,-0.432331886363425,-0.0991919380078727,-0.346802023200885,176.444665950259,0.00656070341562394,"IDC3NoFC",3
"5352","CR249213","Brazil",2957,"X2040",119.950050354004,83.4908065795898,27.3652992248535,-115.81,2.73,0.110585052417991,3.4624108915329,-0.451051282054004,-0.127878470528655,-0.341278229317029,238.120527761399,0.00923233006425431,"IDC3NoFC",3
"5353","CR249213","Brazil",2957,"X2045",164.111694335938,115.474250793457,34.0081520080566,-115.81,3.85,0.110585052417991,3.61019672226906,-0.559814245429414,-0.156369570514712,-0.43862786659408,303.601497100753,0.0130199526547176,"IDC3NoFC",3
"5354","CR249213","Brazil",2957,"X2050",163.366821289062,108.176948547363,39.3459930419922,-115.81,5.43,0.110585052417991,3.75798255300522,-0.558171776229374,-0.178587586704286,-0.417767101898099,360.933195032687,0.0183632059519784,"IDC3NoFC",3
"5355","CR249222","Brazil",2882,"X2015",37.1680488586426,13.4537734985352,21.70556640625,-19.92,1.79,0.0220680083275503,2.5347256526947,-0.169593753477436,-0.102846075146582,-0.0650562084526949,140.197245387728,0.00621096460791117,"IDC3NoFC",3
"5356","CR249222","Brazil",2882,"X2020",56.858226776123,28.8244037628174,23.5519313812256,-19.92,2.84,0.0220680083275503,2.70400434303284,-0.24745247926952,-0.111090329756853,-0.134217900091283,161.54906121591,0.00985426786953504,"IDC3NoFC",3
"5357","CR249222","Brazil",2882,"X2025",83.2497634887695,47.3165702819824,27.6832237243652,-19.92,4.48,0.0220680083275503,2.84878217029572,-0.340483849055521,-0.129263713234326,-0.210679516722106,198.041710069847,0.0155447605829285,"IDC3NoFC",3
"5358","CR249222","Brazil",2882,"X2030",79.1752853393555,38.0972442626953,33.081958770752,-19.92,7.08,0.0220680083275503,2.99355999755859,-0.326910133263366,-0.152453686356565,-0.17344285347759,245.440764391667,0.0245662734212353,"IDC3NoFC",3
"5359","CR249222","Brazil",2882,"X2035",121.982566833496,69.3639984130859,37.4340896606445,-19.92,8.79,0.0220680083275503,3.14056517601013,-0.456601767230429,-0.170697628844008,-0.293067429723025,288.307604075191,0.030499653018737,"IDC3NoFC",3
"5360","CR249222","Brazil",2882,"X2040",112.436187744141,61.3266983032227,37.4340896606445,-19.92,8.68,0.0220680083275503,3.28757035446167,-0.430035350627038,-0.170697628844008,-0.264079727490892,301.802853627647,0.030117973629424,"IDC3NoFC",3
"5361","CR249222","Brazil",2882,"X2045",137.964370727539,82.9183044433594,37.4336776733398,-19.92,8.56,0.0220680083275503,3.42789347934723,-0.498334569022308,-0.170695920532005,-0.339389929863252,314.681533436655,0.0297015961138099,"IDC3NoFC",3
"5362","CR249222","Brazil",2882,"X2050",125.351364135742,72.2123641967773,37.4328689575195,-19.92,NA,0.0220680083275503,3.56821660423279,-0.465678104290165,-0.170692567168581,-0.303064088128719,327.556798575369,NA,"IDC3NoFC",3
"5363","CR249223","Brazil",2873,"X2015",18.0264415740967,11.2147302627563,6.17844438552856,-1.29,58.79,0.000904977375565611,2.8049007525444,-0.0861896356376314,-0.0304199330845394,-0.054530501744711,45.8877275635919,0.204629307344239,"IDC3NoFC",3
"5364","CR249223","Brazil",2873,"X2020",30.8724517822266,23.7562789916992,5.88541650772095,-1.29,92.88,0.000904977375565611,2.99222277116775,-0.143038477173656,-0.0289983219627566,-0.111998098762018,46.6646044569461,0.323285764009746,"IDC3NoFC",3
"5365","CR249223","Brazil",2873,"X2025",47.0262145996094,39.5648612976074,5.59281492233276,-1.29,140.08,0.000904977375565611,3.15243239235878,-0.209532766071935,-0.0275766991415561,-0.179486000539147,46.752932914788,0.487573964497041,"IDC3NoFC",3
"5366","CR249223","Brazil",2873,"X2030",41.4972114562988,34.2612152099609,5.59259080886841,-1.29,175.51,0.000904977375565611,3.3126420135498,-0.187375428110232,-0.0275756094751718,-0.15743635455147,49.1270202787232,0.610894535328924,"IDC3NoFC",3
"5367","CR249223","Brazil",2873,"X2035",70.0818176269531,61.7231292724609,5.59241914749146,-1.29,205.89,0.000904977375565611,3.47531639814377,-0.295600130859672,-0.0275747748362642,-0.265536990687677,51.5379479205794,0.716637660981552,"IDC3NoFC",3
"5368","CR249223","Brazil",2873,"X2040",64.0736236572266,55.9428749084473,5.59232521057129,-1.29,245.89,0.000904977375565611,3.63799078273773,-0.274118222470733,-0.0275743181030033,-0.244000356635078,53.9494689002444,0.855864949530108,"IDC3NoFC",3
"5369","CR249223","Brazil",2873,"X2045",79.9843063354492,71.2618408203125,5.59226322174072,-1.29,275.39,0.000904977375565611,3.79327087712288,-0.329627353010913,-0.0275740167053025,-0.299743935290303,56.251575276129,0.958545074834667,"IDC3NoFC",3
"5370","CR249223","Brazil",2873,"X2050",68.2410202026367,60.3659210205078,5.30071210861206,-1.29,283.97,0.000904977375565611,3.94855097150803,-0.289086915741266,-0.0261554235861863,-0.260535944942976,55.5418452831123,0.988409328228333,"IDC3NoFC",3
"5371","CR249224","Brazil",2863,"X2015",10.5654888153076,9.2000560760498,1.23502779006958,-5.12,134.99,0.00674118057981139,2.79542950201035,-0.0514563248087763,-0.00615611196472554,-0.044958305584151,9.25498783268271,0.471498428222145,"IDC3NoFC",3
"5372","CR249224","Brazil",2863,"X2020",23.2474803924561,22.0244903564453,0.986540198326111,-5.12,157.46,0.00674118057981139,2.98211899423599,-0.109736152176431,-0.00492055520081858,-0.104275554473927,7.89150570985739,0.549982535801607,"IDC3NoFC",3
"5373","CR249224","Brazil",2863,"X2025",34.330493927002,33.3332748413086,0.738805413246155,-5.12,176.64,0.00674118057981139,3.14178763890266,-0.157728162650235,-0.00368721254184268,-0.1535180275472,6.23011117909369,0.616975200838282,"IDC3NoFC",3
"5374","CR249224","Brazil",2863,"X2030",30.9605255126953,29.9872512817383,0.738805413246155,-5.12,242.71,0.00674118057981139,3.30145628356934,-0.14341577308383,-0.00368721254184268,-0.139237157208786,6.5467313719327,0.847747118407265,"IDC3NoFC",3
"5375","CR249224","Brazil",2863,"X2035",55.9283218383789,55.1677093505859,0.491840958595276,-5.12,250.59,0.00674118057981139,3.46358136892319,-0.24394534405469,-0.00245618342609688,-0.24106454653659,4.57516740223779,0.875270695075096,"IDC3NoFC",3
"5376","CR249224","Brazil",2863,"X2040",50.2077560424805,49.4709548950195,0.491840958595276,-5.12,257.44,0.00674118057981139,3.62570645427704,-0.222007799728837,-0.00245618342609688,-0.219136386094853,4.78932417425743,0.899196646873909,"IDC3NoFC",3
"5377","CR249224","Brazil",2863,"X2045",63.6413192749023,62.8490104675293,0.491840958595276,-5.12,263.4,0.00674118057981139,3.78046221756935,-0.272547516156851,-0.00245618342609688,-0.269659965303842,4.99374654754891,0.920013971358715,"IDC3NoFC",3
"5378","CR249224","Brazil",2863,"X2050",54.6415786743164,53.8860244750977,0.491840958595276,-5.12,268.59,0.00674118057981139,3.93521798086166,-0.239065422070829,-0.00245618342609688,-0.236185348789007,5.19816892084038,0.938141809290953,"IDC3NoFC",3
"5379","CR250185","Brazil",1794,"X2015",25.1401233673096,9.24813270568848,14.4253530502319,-24.12,1.09,0.30546265328874,1.47846321225166,-0.118121173061172,-0.0695870556952795,-0.0451878539224292,55.3298868387966,0.00607580824972129,"IDC3NoFC",1
"5380","CR250185","Brazil",1794,"X2020",36.0234069824219,14.5687799453735,18.5896244049072,-38.94,2.21,0.222853957636566,1.57720064997673,-0.164827538644312,-0.0887592276036284,-0.0702540477042179,75.2872197474233,0.0123188405797101,"IDC3NoFC",1
"5381","CR250185","Brazil",1794,"X2025",68.9873504638672,38.4192276000977,22.4551219940186,-59.95,4.5,0.105741360089186,1.66164714276791,-0.291734851820878,-0.10620211605765,-0.17477247104661,94.905804085727,0.0250836120401338,"IDC3NoFC",1
"5382","CR250185","Brazil",1794,"X2030",25.1290225982666,19.5685291290283,4.57153177261353,NA,0.87,NA,1.74609363555908,-0.118072224036847,-0.0225984016730743,-0.0932084198676655,21.2210100452505,0.0048494983277592,"IDC3NoFC",1
"5383","CR250185","Brazil",1794,"X2035",62.6898574829102,49.768726348877,8.73432540893555,NA,2.38,NA,1.83183930516243,-0.269078555020024,-0.0427317531285853,-0.220298115523485,42.097749727187,0.0132664437012263,"IDC3NoFC",1
"5384","CR250185","Brazil",1794,"X2040",53.008415222168,40.7176780700684,8.73686027526855,NA,6.54,NA,1.91758497476578,-0.232826330387612,-0.0427438857869519,-0.184201907543476,44.0807948270823,0.0364548494983278,"IDC3NoFC",1
"5385","CR250185","Brazil",1794,"X2045",83.6315612792969,52.0129890441895,21.6003093719482,NA,17.99,NA,1.99943311393261,-0.341741657148902,-0.102373792072483,-0.228998488685969,110.082039919319,0.100278706800446,"IDC3NoFC",1
"5386","CR250185","Brazil",1794,"X2050",98.178108215332,54.8457298278809,29.5709133148193,NA,34.79,NA,2.08128125309944,-0.387918931930559,-0.137443449625272,-0.239841754140059,153.842247890707,0.193924191750279,"IDC3NoFC",1
"5387","CR250186","Brazil",2135,"X2015",18.3252964019775,8.68913745880127,8.65553283691406,-4,1.26,0.169180327868852,0.943733006477356,-0.0875540991382686,-0.0423545506951618,-0.0425154437440376,21.4966121789688,0.0059016393442623,"IDC3NoFC",1
"5388","CR250186","Brazil",2135,"X2020",22.8372097015381,13.7180528640747,7.76117420196533,-6.66999999999999,2.57,0.156674473067916,1.00675911235809,-0.107908031937387,-0.0380625690361956,-0.0662908243245272,20.6084089930752,0.0120374707259953,"IDC3NoFC",1
"5389","CR250186","Brazil",2135,"X2025",53.252872467041,36.4239730834961,12.0088691711426,-12.43,5.32,0.129695550351288,1.06066301870346,-0.233763463356644,-0.058277228843871,-0.166498573568711,33.2427632890669,0.0249180327868852,"IDC3NoFC",1
"5390","CR250186","Brazil",2135,"X2030",44.8695182800293,18.4677295684814,21.8205604553223,-16.23,1.73,0.111896955503513,1.11456692504883,-0.200962652416403,-0.103361763691891,-0.0882036806005688,61.9564977609984,0.00810304449648712,"IDC3NoFC",1
"5391","CR250186","Brazil",2135,"X2035",81.636474609375,47.2619590759277,23.4733200073242,-22.12,4.76,0.0843091334894614,1.16930012226105,-0.335142384343934,-0.110740869030122,-0.210463958575943,69.6393518302252,0.0222950819672131,"IDC3NoFC",1
"5392","CR250186","Brazil",2135,"X2040",75.7445602416992,38.6172065734863,26.7646026611328,-27.25,5.57,0.0602810304449649,1.22403331947327,-0.315264605814773,-0.125255130893468,-0.175588955358095,82.4535887722119,0.0260889929742389,"IDC3NoFC",1
"5393","CR250186","Brazil",2135,"X2045",89.3555755615234,49.4112281799316,27.1394500732422,-27.25,5.57,0.0602810304449649,1.27627864408493,-0.360314019052005,-0.126893074718685,-0.218903159178941,87.097205499734,0.0260889929742389,"IDC3NoFC",1
"5394","CR250186","Brazil",2135,"X2050",92.6123580932617,52.1251831054688,27.1334285736084,-27.25,5.57,0.0602810304449649,1.32852396869659,-0.370646256754586,-0.126866787257808,-0.229430876350343,90.6438063109581,0.0260889929742389,"IDC3NoFC",1
"5395","CR250187","Brazil",2646,"X2015",18.7579460144043,8.80264377593994,9.28083610534668,-2.72,0.65,0.18042328042328,0.649503458976746,-0.0895258125435987,-0.045343969174391,-0.0430586923025872,15.8387826615415,0.00245653817082389,"IDC3NoFC",1
"5396","CR250187","Brazil",2646,"X2020",34.4160842895508,21.4398193359375,11.1164798736572,-4.18,1.32,0.174905517762661,0.692879788398743,-0.158088537292862,-0.0540659239112471,-0.101653202680434,20.1466257873497,0.00498866213151928,"IDC3NoFC",1
"5397","CR250187","Brazil",2646,"X2025",66.3361358642578,50.1799354553223,11.9402914047241,-7.64,2.68,0.16182917611489,0.729977964878082,-0.282283532023215,-0.057954267255918,-0.221899571202479,22.7518108126883,0.0101284958427816,"IDC3NoFC",1
"5398","CR250187","Brazil",2646,"X2030",62.3538856506348,34.9622840881348,21.9414672851562,-10.14,0.43,0.152380952380952,0.767076141357422,-0.267849678053296,-0.103903648314808,-0.160384659868314,42.8637407748628,0.00162509448223734,"IDC3NoFC",1
"5399","CR250187","Brazil",2646,"X2035",111.268264770508,59.9579887390137,37.422737121582,-14.2,1.19,0.137037037037037,0.804745059013367,-0.426697239430445,-0.170650554070159,-0.259026149435273,73.8561762927082,0.0044973544973545,"IDC3NoFC",1
"5400","CR250187","Brazil",2646,"X2040",101.377738952637,56.8600692749023,32.7034378051758,-19.24,3.27,0.117989417989418,0.842413976669312,-0.397633186667306,-0.150848097217895,-0.247459412077028,68.3417661431853,0.0123582766439909,"IDC3NoFC",1
"5401","CR250187","Brazil",2646,"X2045",115.869354248047,69.449333190918,32.5613403320312,-26.62,3.89,0.090098261526833,0.878370670795441,-0.439735772236493,-0.150244571145953,-0.293368995052558,70.9736944256257,0.0147014361300076,"IDC3NoFC",1
"5402","CR250187","Brazil",2646,"X2050",112.103622436523,68.171257019043,30.897367477417,-29.97,3.64,0.077437641723356,0.91432736492157,-0.429086809871478,-0.143145229484461,-0.288838894686853,70.3881247357889,0.0137566137566138,"IDC3NoFC",1
"5403","CR250193","Brazil",3059,"X2015",24.2902355194092,9.769211769104,13.7670936584473,-5.64,0.02,0.181464530892449,0.880559795260429,-0.114365708912397,-0.0665197454556352,-0.0476722791561998,31.5014271075964,6.538084341288e-05,"IDC3NoFC",1
"5404","CR250193","Brazil",3059,"X2020",39.7072067260742,25.0804061889648,12.8986597061157,-5.64,0.06,0.181464530892449,0.939366952061653,-0.180069774854572,-0.0624576028472968,-0.117857817170018,31.5530529930175,0.00019614253023864,"IDC3NoFC",1
"5405","CR250193","Brazil",3059,"X2025",71.7770004272461,52.6545143127441,15.2041463851929,-15.3,0.16,0.149885583524027,0.989662546694279,-0.301545332471904,-0.0732030079264174,-0.231467611315543,38.9616068295252,0.00052304674730304,"IDC3NoFC",1
"5406","CR250193","Brazil",3059,"X2030",85.0321426391602,50.2569122314453,28.0993995666504,-29,0.43,0.105099705786205,1.0399581413269,-0.346335275859069,-0.131073726409574,-0.222198991890228,73.3081573870276,0.00140568813337692,"IDC3NoFC",1
"5407","CR250193","Brazil",3059,"X2035",121.785346984863,65.334228515625,43.9330558776855,-48.86,1.19,0.0401765282772148,1.09102751433849,-0.456065658359525,-0.197212537493397,-0.278679084236835,115.715363001945,0.00389016018306636,"IDC3NoFC",1
"5408","CR250193","Brazil",3059,"X2040",140.363708496094,67.3875427246094,56.8562202453613,-58.71,3.28,0.00797646289637136,1.14209688735008,-0.504316937048414,-0.247444929182897,-0.286046691917301,151.985551658085,0.0107224583197123,"IDC3NoFC",1
"5409","CR250193","Brazil",3059,"X2045",168.878921508789,83.2179870605469,64.235710144043,-58.71,9.01,0.00797646289637136,1.19084492522478,-0.570182512272879,-0.274706262291095,-0.34037905539266,175.931889895053,0.0294540699575024,"IDC3NoFC",1
"5410","CR250193","Brazil",3059,"X2050",172.608978271484,82.3202896118164,67.9928359985352,-58.71,8.76,0.00797646289637136,1.23959296309948,-0.578124440594256,-0.288204181162584,-0.337411700712148,192.132209523902,0.0286368094148414,"IDC3NoFC",1
"5411","CR250198","Brazil",3042,"X2015",16.2764568328857,11.1323223114014,4.71856307983398,-10.55,0.03,0.769953977646285,0.748314597249031,-0.0781587812235149,-0.0233166807903374,-0.0541408504522127,9.38364873348644,9.86193293885602e-05,"IDC3NoFC",1
"5412","CR250198","Brazil",3042,"X2020",35.5788269042969,22.2356395721436,11.4378070831299,-25.42,0.08,0.721071663379356,0.798289913058281,-0.162968968510898,-0.055584475489817,-0.105220713033189,23.8635445398908,0.000262984878369494,"IDC3NoFC",1
"5413","CR250198","Brazil",3042,"X2025",67.2530899047852,43.2836227416992,18.6074810028076,-46.26,0.2,0.652564102564103,0.841031959474087,-0.285566565371991,-0.088840582272096,-0.194601516682518,40.1832161623486,0.000657462195923734,"IDC3NoFC",1
"5414","CR250198","Brazil",3042,"X2030",62.7857208251953,38.8359184265137,18.9732398986816,-60.74,0.52,0.604963839579224,0.883774005889893,-0.269428813934161,-0.0905053828320339,-0.176490004928896,43.0166346892069,0.00170940170940171,"IDC3NoFC",1
"5415","CR250198","Brazil",3042,"X2035",90.8342666625977,54.8807792663574,26.8307132720947,-106.68,1.36,0.453944773175542,0.927173622250557,-0.365026068261853,-0.125544232697756,-0.239974958066265,62.6006196686816,0.00447074293228139,"IDC3NoFC",1
"5416","CR250198","Brazil",3042,"X2040",136.032424926758,54.699649810791,62.4191360473633,-168.89,3.61,0.249441157133465,0.970573238611221,-0.493465136071068,-0.268088504587222,-0.239286331676713,139.935306229206,0.0118671926364234,"IDC3NoFC",1
"5417","CR250198","Brazil",3042,"X2045",200.248916625977,71.4930648803711,95.3988418579102,-242.34,9.67,0.00798816568047337,1.01200014513731,-0.632578130572769,-0.379353876734977,-0.300553047736332,206.464742697376,0.0317882971729126,"IDC3NoFC",1
