"","ID","Country","area_km2","Year","dEDD_luc","soyarea","Forarea","Y0","CD_Bioma","dyl","CRVln","areasoyp","Scenario"
"2514","CR270197","Brazil",3046,"X2025",20.6104698181152,33510,259210,3.20545429110527,3,-0.0979202508090444,21.8225541186387,0.110013131976362,"IDC3"
"2515","CR270197","Brazil",3046,"X2030",18.9452667236328,52940,239770,3.3683585357666,3,-0.0903781666749818,36.14862075941,0.173801707156927,"IDC3"
"2516","CR270197","Brazil",3046,"X2035",16.3243732452393,83650,208710,3.53376899957657,3,-0.0783796113888023,59.701431898865,0.27462245567958,"IDC3"
"2517","CR270197","Brazil",3046,"X2040",12.32785987854,132170,160190,3.69917946338654,3,-0.0597780357318052,98.1217596954456,0.433913328956008,"IDC3"
"2518","CR270197","Brazil",3046,"X2045",6.22934532165527,208820,83110,3.8570712697506,3,-0.0306666643513555,159.832028212932,0.685554826001313,"IDC3"
"2519","CR270197","Brazil",3046,"X2050",1.48257839679718,277840,20220,4.01496307611465,3,-0.00738548426550323,219.126524099655,0.912147078135259,"IDC3"
"2520","CR270199","Brazil",3038,"X2035",21.4149646759033,3240,257420,3.46950334310532,3,-0.101541555221978,2.38470489543007,0.0106649111257406,"IDC3"
"2521","CR270199","Brazil",3038,"X2040",19.1678638458252,5130,232170,3.63190562725067,3,-0.0913899995047496,3.94425778796639,0.0168861092824226,"IDC3"
"2522","CR270199","Brazil",3038,"X2045",15.0882453918457,8100,185400,3.78692598938942,3,-0.0726657688150231,6.46565871915646,0.0266622778143515,"IDC3"
"2523","CR270199","Brazil",3038,"X2050",7.82442808151245,12800,98800,3.94194635152817,3,-0.038366752303681,10.5375481143838,0.0421329822251481,"IDC3"
"2524","CR270200","Brazil",3034,"X2015",22.4949531555176,5040,272920,2.7700143828392,3,-0.106380103372772,2.9265665459455,0.0166117336849044,"IDC3"
"2525","CR270200","Brazil",3034,"X2020",22.2337093353271,7970,269990,2.95500655603409,3,-0.105212077311906,4.93577648479262,0.026268951878708,"IDC3"
"2526","CR270200","Brazil",3034,"X2025",21.8226146697998,12590,265370,3.11322354626656,3,-0.103370973080826,8.21114298057632,0.0414963744232037,"IDC3"
"2527","CR270200","Brazil",3034,"X2030",21.1751708984375,19900,258070,3.27144053649902,3,-0.1004636854631,13.6296432720192,0.0655899802241266,"IDC3"
"2528","CR270200","Brazil",3034,"X2035",20.120174407959,31440,246110,3.43209163427353,3,-0.0957061101572981,22.566936912023,0.103625576796309,"IDC3"
"2529","CR270200","Brazil",3034,"X2040",18.5252799987793,49670,227880,3.59274273204803,3,-0.0884660142078559,37.2572955890948,0.163711272247858,"IDC3"
"2530","CR270200","Brazil",3034,"X2045",15.9068374633789,78480,197530,3.74609150719643,3,-0.0764535541461189,61.1959653306478,0.258668424522083,"IDC3"
"2531","CR270200","Brazil",3034,"X2050",13.3989181518555,124010,167950,3.89944028234482,3,-0.0647997399535749,100.339754471278,0.408734344100198,"IDC3"
"2532","CR270201","Brazil",3029,"X2015",14.6808376312256,3870,188500,2.05106593942642,3,-0.0707748276963152,1.60279822114675,0.0127764938923737,"IDC3"
"2533","CR270201","Brazil",3029,"X2020",14.4950189590454,6120,186250,2.18804398107529,3,-0.0699110895734006,2.70319924005471,0.0202046880158468,"IDC3"
"2534","CR270201","Brazil",3029,"X2025",14.2023820877075,9670,182700,2.30519625353813,3,-0.0685492019259565,4.49799566607252,0.0319247276328821,"IDC3"
"2535","CR270201","Brazil",3029,"X2030",13.7422552108765,15280,177100,2.42234852600098,3,-0.0664038072546675,7.46371762826181,0.0504456916474084,"IDC3"
"2536","CR270201","Brazil",3029,"X2035",12.994722366333,24140,167960,2.5413031411171,3,-0.0629078088023722,12.3570051903964,0.0796962693958402,"IDC3"
"2537","CR270201","Brazil",3029,"X2040",11.8326473236084,38140,153650,2.66025775623322,3,-0.0574471025486126,20.4014375008407,0.125916143941895,"IDC3"
"2538","CR270201","Brazil",3029,"X2045",10.0291500091553,60260,131190,2.77380534338951,3,-0.0489092071284223,33.5131921109523,0.198943545724662,"IDC3"
"2539","CR270201","Brazil",3029,"X2050",7.10715913772583,95210,94110,2.88735293054581,3,-0.0349118123845693,54.8453556439061,0.314328161109277,"IDC3"
"2540","CR270203","Brazil",3020,"X2015",11.6390428543091,5780,143150,2.84033654594421,3,-0.0565342485208594,3.48689371284512,0.0191390728476821,"IDC3"
"2541","CR270203","Brazil",3020,"X2020",11.3550586700439,9130,139790,3.03002510261536,3,-0.0551936502152294,5.87422820176727,0.0302317880794702,"IDC3"
"2542","CR270203","Brazil",3020,"X2025",10.9090366363525,14430,134500,3.19225873661041,3,-0.0530842767739996,9.77752271839674,0.0477814569536424,"IDC3"
"2543","CR270203","Brazil",3020,"X2030",10.2057991027832,22790,126130,3.35449237060547,3,-0.0497488828865239,16.2164903843437,0.0754635761589404,"IDC3"
"2544","CR270203","Brazil",3020,"X2035",9.09089279174805,36010,112780,3.51922190666199,3,-0.0444368858573335,26.8535741395844,0.119238410596026,"IDC3"
"2545","CR270203","Brazil",3020,"X2040",7.3511848449707,56900,91740,3.68395144271851,3,-0.036088625944354,44.3464206860956,0.18841059602649,"IDC3"
"2546","CR270203","Brazil",3020,"X2045",4.64769411087036,89900,58550,3.84119327259064,3,-0.0229705367676025,72.8602896725607,0.297682119205298,"IDC3"
"2547","CR270203","Brazil",3020,"X2050",1.49651491641998,130150,19070,3.99843510246277,3,-0.00745464981403976,109.403590642694,0.430960264900662,"IDC3"
"2548","CR270204","Brazil",3014,"X2015",15.8790721893311,49650,174570,2.8356565413475,3,-0.0763253326452368,33.1049374691234,0.164731254147313,"IDC3"
"2549","CR270204","Brazil",3014,"X2020",13.8437585830688,75870,152960,3.02503254938126,3,-0.0668775028493974,53.9663576941489,0.251725282017253,"IDC3"
"2550","CR270204","Brazil",3014,"X2025",10.6683139801025,110440,118820,3.1869988720417,3,-0.0519438702667655,82.7511166264063,0.366423357664234,"IDC3"
"2551","CR270204","Brazil",3014,"X2030",5.75985050201416,164640,64960,3.34896519470215,3,-0.0283885065413423,129.58756187236,0.546250829462508,"IDC3"
"2552","CR270204","Brazil",3014,"X2035",3.71498537063599,191960,42120,3.51342330694199,3,-0.0184034761022631,158.479654650847,0.636894492368945,"IDC3"
"2553","CR270204","Brazil",3014,"X2040",3.71498537063599,192360,42120,3.67788141918182,3,-0.0184034761022631,166.243543794245,0.638221632382216,"IDC3"
"2554","CR270204","Brazil",3014,"X2045",3.71498537063599,192380,42120,3.83486416268349,3,-0.0184034761022631,173.357327195465,0.63828798938288,"IDC3"
"2555","CR270204","Brazil",3014,"X2050",3.71498537063599,192300,42120,3.99184690618515,3,-0.0184034761022631,180.378785393201,0.638022561380226,"IDC3"
"2556","CR270205","Brazil",3009,"X2015",2.99314832687378,201360,39340,2.9405818157196,3,-0.014854311493835,120.23902304717,0.669192422731805,"IDC3"
"2557","CR270205","Brazil",3009,"X2020",2.99314117431641,223900,39340,3.13696513557434,3,-0.0148542762622791,142.626992500458,0.744101030242606,"IDC3"
"2558","CR270205","Brazil",3009,"X2025",2.99312996864319,236360,39340,3.30492455387115,3,-0.0148542210661723,158.625080778317,0.785510136257893,"IDC3"
"2559","CR270205","Brazil",3009,"X2030",2.99311208724976,236940,39340,3.47288397216797,3,-0.014854132987272,167.094597352664,0.787437686939182,"IDC3"
"2560","CR270205","Brazil",3009,"X2035",2.993084192276,236760,39340,3.6434273815155,3,-0.014853995584172,175.165342234964,0.786839481555334,"IDC3"
"2561","CR270205","Brazil",3009,"X2040",2.99303817749023,235780,39340,3.81397079086304,3,-0.0148537689277342,182.602799688174,0.783582585576604,"IDC3"
"2562","CR270205","Brazil",3009,"X2045",2.99296927452087,233350,39340,3.97676222705841,3,-0.0148534295301728,188.430244951342,0.775506812894649,"IDC3"
"2563","CR270205","Brazil",3009,"X2050",2.9928617477417,228990,39340,4.13955366325378,3,-0.0148528998818418,192.472075719888,0.761016949152542,"IDC3"
"2564","CR270206","Brazil",3003,"X2020",22.7721481323242,3620,296290,3.16159851884842,3,-0.107617780212738,2.23564644646742,0.0120546120546121,"IDC3"
"2565","CR270206","Brazil",3003,"X2025",22.5956439971924,5720,294190,3.33087685799599,3,-0.106829886838226,3.72083375132994,0.019047619047619,"IDC3"
"2566","CR270206","Brazil",3003,"X2030",22.3144607543945,9040,290830,3.50015519714355,3,-0.105573281360257,6.17719550457284,0.0301032301032301,"IDC3"
"2567","CR270206","Brazil",3003,"X2035",21.872486114502,14280,285530,3.67203781843185,3,-0.103594526132055,10.2315448786013,0.0475524475524476,"IDC3"
"2568","CR270206","Brazil",3003,"X2040",21.1445999145508,22560,276760,3.84392043972015,3,-0.100326176403014,16.906169635332,0.0751248751248751,"IDC3"
"2569","CR270206","Brazil",3003,"X2045",20.0585155487061,35650,263590,4.00799021458626,3,-0.095427278530021,27.8195815329405,0.118714618714619,"IDC3"
"2570","CR270206","Brazil",3003,"X2050",18.3617858886719,56330,242820,4.17205998945236,3,-0.0877205573656628,45.659170917243,0.187579087579088,"IDC3"
"2571","CR270207","Brazil",2997,"X2015",16.9996719360352,37960,242820,2.61938790988922,3,-0.0814862089433981,17.9451246228626,0.12665999332666,"IDC3"
"2572","CR270207","Brazil",2997,"X2020",14.2839221954346,59970,206450,2.79432067012787,3,-0.0689288775158132,30.0896689110007,0.2001001001001,"IDC3"
"2573","CR270207","Brazil",2997,"X2025",10.3243637084961,94750,151900,2.94393421506882,3,-0.0503120466869398,49.6869488285646,0.316149482816149,"IDC3"
"2574","CR270207","Brazil",2997,"X2030",4.50524806976318,149710,68160,3.09354776000977,3,-0.0222744190035675,81.3964073767433,0.499532866199533,"IDC3"
"2575","CR270207","Brazil",2997,"X2035",1.32016670703888,236540,20300,3.24546305179596,3,-0.00657909588867434,133.804967802381,0.789255922589256,"IDC3"
"2576","CR270207","Brazil",2997,"X2040",1.32002127170563,243500,20300,3.39737834358215,3,-0.00657837349591051,144.173740825631,0.812479145812479,"IDC3"
"2577","CR270207","Brazil",2997,"X2045",1.31979846954346,246830,20300,3.54238839483261,3,-0.00657726681286241,152.357675958749,0.82359025692359,"IDC3"
"2578","CR270207","Brazil",2997,"X2050",1.31946337223053,249360,20300,3.68739844608307,3,-0.00657560234502552,160.179583194298,0.832032032032032,"IDC3"
"2579","CR270208","Brazil",2991,"X2015",15.9463109970093,9290,241980,2.82129528427124,3,-0.0766358143678378,4.46413540685593,0.0310598462052825,"IDC3"
"2580","CR270208","Brazil",2991,"X2020",15.5619297027588,14680,236590,3.0097121925354,3,-0.0748594883446807,7.51834570353934,0.0490805750585089,"IDC3"
"2581","CR270208","Brazil",2991,"X2025",14.9570903778076,23200,228070,3.17085823249817,3,-0.0720574467050409,12.499605739704,0.0775660314276162,"IDC3"
"2582","CR270208","Brazil",2991,"X2030",14.0088119506836,36650,214620,3.33200427246094,3,-0.0676472602308483,20.7004767594482,0.122534269475092,"IDC3"
"2583","CR270208","Brazil",2991,"X2035",12.5275783538818,57910,193360,3.49562948226929,3,-0.0607164655853064,34.1853162180448,0.193614175860916,"IDC3"
"2584","CR270208","Brazil",2991,"X2040",10.215126991272,91500,159560,3.65925469207764,3,-0.0497932010353128,56.1927839980157,0.305917753259779,"IDC3"
"2585","CR270208","Brazil",2991,"X2045",6.67233228683472,144570,106240,3.81544239234924,3,-0.0328112985251401,91.6176685390384,0.483350050150451,"IDC3"
"2586","CR270208","Brazil",2991,"X2050",1.34590446949005,228430,22090,3.97163009262085,3,-0.00670692981931986,148.139466529592,0.763724506853895,"IDC3"
"2587","CR270209","Brazil",2985,"X2015",11.8997278213501,10480,182980,2.8311045999527,3,-0.0577631841259203,5.03715712227125,0.0351088777219431,"IDC3"
"2588","CR270209","Brazil",2985,"X2020",11.4797849655151,16560,176900,3.02017661190033,3,-0.0557826775078905,8.48174074564878,0.0554773869346734,"IDC3"
"2589","CR270209","Brazil",2985,"X2025",10.8212327957153,26160,167300,3.18188293790817,3,-0.0526684713210939,14.0928071104236,0.0876381909547739,"IDC3"
"2590","CR270209","Brazil",2985,"X2030",9.78684425354004,41340,152120,3.34358926391602,3,-0.0477562349738502,23.3371574278898,0.138492462311558,"IDC3"
"2591","CR270209","Brazil",2985,"X2035",8.14684677124023,65310,127720,3.50778337955475,3,-0.0399157460654717,38.505129546429,0.218793969849246,"IDC3"
"2592","CR270209","Brazil",2985,"X2040",5.35523509979248,103190,85220,3.67197749519348,3,-0.0264208719981933,63.1777330345,0.345695142378559,"IDC3"
"2593","CR270209","Brazil",2985,"X2045",1.56138038635254,163040,25370,3.82870824193954,3,-0.00777650722048451,102.903785198416,0.546197654941374,"IDC3"
"2594","CR270209","Brazil",2985,"X2050",0.180494114756584,217180,2950,3.98543898868561,3,-0.000902063469690351,142.341609302468,0.727571189279732,"IDC3"
"2595","CR270210","Brazil",2978,"X2015",7.69103813171387,9380,117250,2.65461777114868,3,-0.0377251773251535,4.3086783265523,0.0314976494291471,"IDC3"
"2596","CR270210","Brazil",2978,"X2020",7.32064723968506,14810,111810,2.8319033164978,3,-0.0359414369822877,7.25051854629531,0.0497313633310947,"IDC3"
"2597","CR270211","Brazil",2972,"X2015",6.2088451385498,10460,83920,2.35425177145004,3,-0.0305673017047061,4.82388578697171,0.0351951547779273,"IDC3"
"2598","CR270211","Brazil",2972,"X2020",5.75041627883911,16520,77860,2.51147772455215,3,-0.0283426734620084,8.12244137273778,0.055585464333782,"IDC3"
"2599","CR270211","Brazil",2972,"X2025",5.02884531021118,26100,68280,2.64594728970528,3,-0.0248307434131214,13.5063718798633,0.0878196500672948,"IDC3"
"2600","CR270212","Brazil",2965,"X2015",13.2386493682861,14860,167540,2.35877793741226,3,-0.0640500225626017,7.20655059898947,0.0501180438448567,"IDC3"
"2601","CR270212","Brazil",2965,"X2020",12.5272951126099,23480,158920,2.51630616521835,3,-0.0607151353650492,12.1394995506812,0.0791905564924115,"IDC3"
"2602","CR270212","Brazil",2965,"X2025",11.4101219177246,37100,145300,2.65103425478935,3,-0.0554537349410547,20.1871604498126,0.125126475548061,"IDC3"
"2603","CR270212","Brazil",2965,"X2030",11.4101133346558,15260,145300,2.78576234436035,3,-0.0554536944055257,8.7253783041081,0.0514671163575042,"IDC3"
"2604","CR270212","Brazil",2965,"X2035",10.6185388565063,24120,135590,2.9225631737709,3,-0.0517078928483026,14.4574330017444,0.0813490725126476,"IDC3"
"2605","CR270217","Brazil",2926,"X2015",0.324508965015411,4720,6260,2.45980460977554,3,-0.00162122921086627,1.61708740488975,0.0161312371838688,"IDC3"
"2606","CR270217","Brazil",2926,"X2020",0.324508965015411,4370,6260,2.62407978582382,3,-0.00162122921086627,1.59716342949887,0.0149350649350649,"IDC3"
"2607","CR271193","Brazil",3059,"X2040",1.92652499675751,3110,24100,3.767381275177,3,-0.00958637985818278,2.50644600369515,0.0101667211507028,"IDC3"
"2608","CR271193","Brazil",3059,"X2045",1.92089402675629,4910,24030,3.92818413448334,3,-0.00955849451871171,4.12600596871593,0.016050997057862,"IDC3"
"2609","CR271193","Brazil",3059,"X2050",1.92012846469879,7760,24020,4.08898699378967,3,-0.00955470328927188,6.78800963830931,0.0253677672441975,"IDC3"
"2610","CR271194","Brazil",3056,"X2015",3.25112557411194,19010,41470,3.06226627635956,3,-0.0161242181644408,12.1728002826661,0.062205497382199,"IDC3"
"2611","CR271194","Brazil",3056,"X2020",1.72015810012817,30040,22090,3.26677615070343,3,-0.00856390951297936,20.4605100835015,0.0982984293193717,"IDC3"
"2612","CR271194","Brazil",3056,"X2025",1.09174180030823,47470,14060,3.44168591165543,3,-0.00544383732192144,34.0197471727897,0.155333769633508,"IDC3"
"2613","CR271194","Brazil",3056,"X2030",1.09171450138092,66570,14060,3.61659567260742,3,-0.00544370157033025,50.131223158754,0.217833769633508,"IDC3"
"2614","CR271194","Brazil",3056,"X2035",1.09171450138092,105180,14060,3.79419635295868,3,-0.00544370157033025,83.0965043631482,0.344175392670157,"IDC3"
"2615","CR271194","Brazil",3056,"X2040",1.09171450138092,166190,14060,3.97179703330994,3,-0.00544370157033025,137.442713515936,0.543815445026178,"IDC3"
"2616","CR271194","Brazil",3056,"X2045",1.09171450138092,214530,14060,4.14132495546341,3,-0.00544370157033025,184.993780683295,0.701996073298429,"IDC3"
"2617","CR271194","Brazil",3056,"X2050",1.09171450138092,223040,14060,4.31085287761688,3,-0.00544370157033025,200.205379914182,0.729842931937173,"IDC3"
"2618","CR271195","Brazil",3053,"X2015",6.15752840042114,6110,79350,2.98798365020752,3,-0.0303185291710247,3.75146952257992,0.0200131018670161,"IDC3"
"2619","CR271195","Brazil",3053,"X2020",4.29371023178101,9650,55780,3.1875326461792,3,-0.0212397421390392,6.29902718458082,0.0316082541762201,"IDC3"
"2620","CR271195","Brazil",3053,"X2025",1.70553469657898,15240,22410,3.35819955062866,3,-0.00849141601253534,10.4291887127321,0.0499181133311497,"IDC3"
"2621","CR271195","Brazil",3053,"X2030",1.29294121265411,24080,17020,3.52886645507813,3,-0.00644385480763698,17.3020950900069,0.0788732394366197,"IDC3"
"2622","CR271195","Brazil",3053,"X2035",1.29282021522522,38050,17020,3.70215900421143,3,-0.00644325371876009,28.6798056296173,0.124631509990174,"IDC3"
"2623","CR271195","Brazil",3053,"X2040",1.29282021522522,60120,17020,3.87545155334473,3,-0.00644325371876009,47.4359671155352,0.196921061251228,"IDC3"
"2624","CR271195","Brazil",3053,"X2045",1.29282009601593,94990,17020,4.04086716842651,3,-0.00644325312655414,78.1481852828067,0.311136586963642,"IDC3"
"2625","CR271195","Brazil",3053,"X2050",1.29282009601593,150090,17020,4.2062827835083,3,-0.00644325312655414,128.533596394522,0.491614805109728,"IDC3"
"2626","CR271196","Brazil",3050,"X2015",6.83941841125488,19000,89930,2.85944672298431,3,-0.0336189801557422,10.9228595520447,0.0622950819672131,"IDC3"
"2627","CR271196","Brazil",3050,"X2020",6.03619623184204,30030,79630,3.05041153049469,3,-0.0297300829169888,18.3930592013684,0.0984590163934426,"IDC3"
"2628","CR271196","Brazil",3050,"X2025",4.77716875076294,47440,63350,3.21373669481277,3,-0.0236028347687122,30.5487410238283,0.155540983606557,"IDC3"
"2629","CR271196","Brazil",3050,"X2030",2.8147292137146,74960,37630,3.37706185913086,3,-0.0139750752703982,50.5602635422883,0.245770491803279,"IDC3"
"2630","CR271196","Brazil",3050,"X2035",1.00471138954163,118130,13520,3.54289971828461,3,-0.00501095998818013,83.4226737271649,0.387311475409836,"IDC3"
"2631","CR271196","Brazil",3050,"X2040",1.00413012504578,182270,13520,3.70873757743835,3,-0.00500806822496436,134.665280842259,0.597606557377049,"IDC3"
"2632","CR271196","Brazil",3050,"X2045",1.00345015525818,266410,13520,3.86703735208511,3,-0.0050046853969512,205.092499520648,0.873475409836066,"IDC3"
"2633","CR271196","Brazil",3050,"X2050",1.00328516960144,267160,13520,4.02533712673187,3,-0.00500386459683555,214.054000699187,0.875934426229508,"IDC3"
"2634","CR271197","Brazil",3046,"X2015",23.4735107421875,3320,295330,2.85054497385025,3,-0.110741717093312,1.90849254004098,0.0108995403808273,"IDC3"
"2635","CR271197","Brazil",3046,"X2020",23.2577953338623,5250,292840,3.04091528844833,3,-0.109782066089555,3.21873650153668,0.0172357189757058,"IDC3"
"2636","CR271197","Brazil",3046,"X2025",22.9023246765137,8290,288730,3.20373200488091,3,-0.108198427392971,5.35254769625473,0.0272160210111622,"IDC3"
"2637","CR271197","Brazil",3046,"X2030",22.3160018920898,13100,281930,3.36654872131348,3,-0.105580173507362,8.88214947710347,0.0430072225869993,"IDC3"
"2638","CR271197","Brazil",3046,"X2035",21.430362701416,20700,271610,3.53187031030655,3,-0.101610724989523,14.7092214310084,0.0679579776756402,"IDC3"
"2639","CR271197","Brazil",3046,"X2040",20.3966693878174,32700,259490,3.69719189929962,3,-0.0969554099997761,24.2936049273475,0.107353906762968,"IDC3"
"2640","CR271197","Brazil",3046,"X2045",18.7821826934814,51670,240390,3.85499887061119,3,-0.0896361402119701,39.9438814775496,0.169632304661852,"IDC3"
"2641","CR271197","Brazil",3046,"X2050",16.2742614746094,81640,210280,4.01280584192276,3,-0.0781486623092328,65.4780174222591,0.268023637557452,"IDC3"
"2642","CR271198","Brazil",3042,"X2020",20.7568321228027,3300,260030,2.98618186569214,3,-0.0985801616699246,2.0091717430267,0.0108481262327416,"IDC3"
"2643","CR271198","Brazil",3042,"X2025",20.5009574890137,5220,257050,3.14606804466248,3,-0.0974261712800429,3.34747575260301,0.0171597633136095,"IDC3"
"2644","CR271198","Brazil",3042,"X2030",20.0708274841309,8250,252030,3.30595422363281,3,-0.0954829620207434,5.55706178928659,0.027120315581854,"IDC3"
"2645","CR271198","Brazil",3042,"X2035",19.4508056640625,13030,244770,3.46830018997192,3,-0.0926745095145639,9.20203756060475,0.0428336620644313,"IDC3"
"2646","CR271198","Brazil",3042,"X2040",18.8076210021973,20580,237210,3.63064615631104,3,-0.0897519234330357,15.2041051277726,0.0676528599605523,"IDC3"
"2647","CR271198","Brazil",3042,"X2045",17.7830562591553,32520,225100,3.78561276054382,3,-0.0850769186108556,25.0232536700952,0.106903353057199,"IDC3"
"2648","CR271198","Brazil",3042,"X2050",16.1847381591797,51390,206040,3.94057936477661,3,-0.0777359340036915,41.0893975928825,0.168934911242604,"IDC3"
"2649","CR271199","Brazil",3038,"X2015",15.2350311279297,12110,189870,2.74329502677917,3,-0.0733461163098162,6.90173419882816,0.0398617511520737,"IDC3"
"2650","CR271199","Brazil",3038,"X2020",14.6413955688477,19130,182840,2.92650277900696,3,-0.070591556839412,11.624285183932,0.0629690585911784,"IDC3"
"2651","CR271199","Brazil",3038,"X2025",13.7094717025757,30220,171750,3.08319361972809,3,-0.0662507619189304,19.3290356918512,0.0994733377221856,"IDC3"
"2652","CR271199","Brazil",3038,"X2030",12.2477970123291,47750,154220,3.23988446044922,3,-0.0594015760590626,32.0465266675045,0.157175773535221,"IDC3"
"2653","CR271199","Brazil",3038,"X2035",9.8906192779541,75440,125580,3.39898592948914,3,-0.0482502024088796,52.9847031124334,0.248321263989467,"IDC3"
"2654","CR271199","Brazil",3038,"X2040",6.28193187713623,119190,80810,3.55808739852905,3,-0.0309215003536916,87.2715482784744,0.392330480579329,"IDC3"
"2655","CR271199","Brazil",3038,"X2045",2.71635794639587,188330,35410,3.70995698261261,3,-0.0134899733726893,143.150986066771,0.619914417379855,"IDC3"
"2656","CR271199","Brazil",3038,"X2050",2.71557998657227,233630,35410,3.86182656669617,3,-0.0134861360393945,184.800772458274,0.769025674786044,"IDC3"
"2657","CR271200","Brazil",3034,"X2015",10.5687131881714,6330,135870,1.86138453102112,3,-0.0514716169779388,2.40051732499914,0.0208635464733026,"IDC3"
"2658","CR271200","Brazil",3034,"X2020",10.270956993103,10010,132190,1.98569492149353,3,-0.0500584142530849,4.04805016493682,0.0329927488464074,"IDC3"
"2659","CR271200","Brazil",3034,"X2025",9.80281352996826,15810,126390,2.09201301860809,3,-0.047832265157996,6.73170823743203,0.0521094264996704,"IDC3"
"2660","CR271200","Brazil",3034,"X2030",9.06590747833252,24990,117220,2.19833111572266,3,-0.0443175031809789,11.1700142862662,0.0823665128543177,"IDC3"
"2661","CR271200","Brazil",3034,"X2035",7.8002028465271,39480,101350,2.30628487586975,3,-0.038250266292095,18.480835563634,0.130125247198418,"IDC3"
"2662","CR271200","Brazil",3034,"X2040",5.87941837310791,62370,76970,2.41423863601685,3,-0.0289692005322014,30.4783717053414,0.205570204350692,"IDC3"
"2663","CR271200","Brazil",3034,"X2045",3.07768058776855,98550,40730,2.51728540706635,3,-0.0152706064735489,50.0209297774331,0.324818721160185,"IDC3"
"2664","CR271200","Brazil",3034,"X2050",3.0773389339447,155710,40730,2.62033217811585,3,-0.0152689242892984,82.2598066275997,0.513216875411997,"IDC3"
"2665","CR271203","Brazil",3020,"X2015",4.88964128494263,17740,52730,1.10433416485786,3,-0.0241517697216793,4.82576433488691,0.0587417218543046,"IDC3"
"2666","CR271203","Brazil",3020,"X2020",3.92679142951965,28030,42440,1.17808583140373,3,-0.0194424662998129,8.13573526167119,0.0928145695364238,"IDC3"
"2667","CR271203","Brazil",3020,"X2025",2.28160667419434,44290,24750,1.24116291463375,3,-0.0113432085005395,13.549272598487,0.146655629139073,"IDC3"
"2668","CR271203","Brazil",3020,"X2030",1.5076801776886,69980,16380,1.30423999786377,3,-0.00751005840817565,22.5051373656821,0.231721854304636,"IDC3"
"2669","CR271203","Brazil",3020,"X2035",1.50755858421326,110570,16380,1.36828749775887,3,-0.00750945500648603,37.3018171037765,0.36612582781457,"IDC3"
"2670","CR271203","Brazil",3020,"X2040",1.507368683815,174690,16380,1.43233499765396,3,-0.00750851263428987,61.6841329809686,0.578443708609272,"IDC3"
"2671","CR271203","Brazil",3020,"X2045",1.50707364082336,196930,16380,1.49347124755383,3,-0.00750704849492179,72.4911298420356,0.652086092715232,"IDC3"
"2672","CR271203","Brazil",3020,"X2050",1.50672948360443,198670,16380,1.55460749745369,3,-0.00750534062538244,76.1080083796123,0.657847682119205,"IDC3"
"2673","CR271204","Brazil",3014,"X2015",8.05353832244873,56690,87910,1.86883064651489,3,-0.0394677217002329,25.5800258721458,0.188088918380889,"IDC3"
"2674","CR271204","Brazil",3014,"X2020",5.00435733795166,89560,55030,1.99363831710815,3,-0.0247113365146704,43.1199230283181,0.297146648971466,"IDC3"
"2675","CR271204","Brazil",3014,"X2025",2.49280452728271,141510,27580,2.10038171958923,3,-0.0123866684213668,71.7904059194129,0.46950895819509,"IDC3"
"2676","CR271204","Brazil",3014,"X2030",2.49226641654968,213590,27580,2.20712512207031,3,-0.012384011191123,113.840224001789,0.708659588586596,"IDC3"
"2677","CR271204","Brazil",3014,"X2035",2.49204230308533,214570,27580,2.31551073074341,3,-0.0123829045002994,119.967845321714,0.711911081619111,"IDC3"
"2678","CR271204","Brazil",3014,"X2040",2.49204230308533,213940,27580,2.4238963394165,3,-0.0123829045002994,125.21463557931,0.709820836098208,"IDC3"
"2679","CR271204","Brazil",3014,"X2045",2.49204230308533,211610,27580,2.52735532951355,3,-0.0123829045002994,129.1372554014,0.702090245520902,"IDC3"
"2680","CR271204","Brazil",3014,"X2050",2.49204230308533,208500,27580,2.6308143196106,3,-0.0123829045002994,132.447972940183,0.691771731917717,"IDC3"
"2681","CR271205","Brazil",3009,"X2015",3.4115138053894,163230,37920,2.40065596103668,3,-0.0169129123612313,93.9941389733208,0.54247258225324,"IDC3"
"2682","CR271205","Brazil",3009,"X2020",3.39760255813599,204300,37770,2.56098096370697,3,-0.0168445301453152,125.489512285652,0.678963110667996,"IDC3"
"2683","CR271205","Brazil",3009,"X2025",3.39746117591858,216020,37770,2.69810103178024,3,-0.0168438351415675,139.787058083274,0.717912927883018,"IDC3"
"2684","CR271205","Brazil",3009,"X2030",3.39746117591858,216970,37770,2.83522109985352,3,-0.0168438351415675,147.537159026007,0.72107012296444,"IDC3"
"2685","CR271205","Brazil",3009,"X2035",3.39746117591858,216230,37770,2.97445070743561,3,-0.0168438351415675,154.254385390786,0.718610834164174,"IDC3"
"2686","CR271205","Brazil",3009,"X2040",3.39746117591858,210360,37770,3.1136803150177,3,-0.0168438351415675,157.09124381265,0.699102691924227,"IDC3"
"2687","CR271205","Brazil",3009,"X2045",3.39746117591858,202130,37770,3.24658130407333,3,-0.0168438351415675,157.388086222878,0.671751412429379,"IDC3"
"2688","CR271205","Brazil",3009,"X2050",3.39746117591858,192170,37770,3.37948229312897,3,-0.0168438351415675,155.758071226878,0.638650714523097,"IDC3"
"2689","CR271206","Brazil",3003,"X2015",10.3502893447876,120850,137570,2.96281923103333,3,-0.0504351450306003,70.5963332084401,0.402430902430902,"IDC3"
